Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-CPT_phageK_gp205	0	1	0	0.6412527513750863	3.4626458423145707	3.359491328219689	102.41064973800448	26.71425158862685	263.9835183695019	917.6855489715468	152.92904432185787	2331.988578850981	2841.9103919262698	1924.389227567856	4949.807437338216	5197.907283928096	5527.34671497289	4617.912542123956	2378.690471802542	3966.3750917498655	2868.4183438826426	phage	gene-CPT_phageK_gp205	1.0907321100630376	0	0	0
gene-CPT_phageK_gp154	2	0	0	0.6412527513750863	2.019876741350166	2.6129376997264253	43.32758258146343	9.67907666254596	171.9785387769141	335.20053421350366	66.0804512501855	684.201133923504	579.723547332312	368.7413606621013	582.5864137190828	1135.7546683176222	626.8631240592333	1023.3349449798424	1498.838952691335	1349.079793660679	1215.414313290913	phage	gene-CPT_phageK_gp154	1.0799064564406036	0	0	0
gene-CPT_phageK_gp202	0	1	0	0.3206263756875431	2.019876741350166	1.493107256986529	73.6265913796896	17.03517492608089	223.2890081650881	556.1431260182786	100.06468332170948	1585.620586153027	1827.721341852812	1246.2032276858013	2675.195011875968	2552.601840464689	2815.2196324467377	2315.3180335973766	1153.0810854514173	1767.3055067483265	1333.5584663976226	phage	gene-CPT_phageK_gp202	1.0483020215384256	0	0	0
gene-CPT_phageK_gp036	0	1	0	2.244384629812802	7.502399325014903	29.86214513973057	269.66117830421297	41.42644811569672	870.1547877622053	755.3536596127478	327.7590382009201	1522.3566651649105	1046.4686155381614	922.8254790559442	1584.0428797533805	939.2338724870071	1171.780887925181	1517.0077177267788	790.915176368615	609.5923342117414	1638.8064499608806	phage	gene-CPT_phageK_gp036	0.8707966508361292	0	0	0
gene-CPT_phageK_gp203	0	0	0	0.3206263756875431	0.5771076403857618	0.0	19.08837554288249	3.871630665018385	52.37206530654997	155.4171435646107	26.80978307864669	440.2876350849272	547.0077715234908	358.6965608549615	809.438074068591	768.1930143227066	832.6705955124154	640.9021342804483	323.8804781160714	518.8486974263202	388.4052415439463	phage	gene-CPT_phageK_gp203	1.0656237568192823	0	0	0
gene-CPT_phageK_gp122	0	0	0	0.0	2.885538201928809	3.732768142466322	76.05051208354769	22.842620923608468	267.5221714307553	779.7199066970301	120.07761998605136	1953.502115135948	2362.079013396892	1275.0415239062995	3710.178498729674	3818.7378919471744	3994.930716519656	3397.9082524783607	1952.5569793032764	2896.1124401476195	2428.800400777419	phage	gene-CPT_phageK_gp122	1.063055402331932	0	0	0
gene-CPT_phageK_gp198	0	0	0	0.3206263756875431	2.019876741350166	2.6129376997264253	75.1415418196009	14.325033460568022	214.0885102058293	512.6790095976671	68.34606672162043	1190.6781892329925	1207.4302325175618	1127.2857590012748	1557.0470967559345	1162.047795483925	1302.8179385568403	1349.057186792254	530.5266862532712	706.1903991768673	858.9536281663774	phage	gene-CPT_phageK_gp198	0.9873251197112513	0	0	0
gene-CPT_phageK_gp056	0	0	0	0.0	0.0	0.0	13.028573783237254	3.871630665018385	53.07979591880065	103.39191330357578	18.50252635005194	267.68318013469	232.93632375880708	188.5830157340448	241.2203835578265	114.38865633175097	186.17079527783253	138.50465862782235	55.64466364108716	75.00986105246518	100.90423376924976	phage	gene-CPT_phageK_gp056	1.0427962097606445	0	0	0
gene-CPT_phageK_gp010	0	0	0	0.3206263756875431	2.019876741350166	8.212089913425908	58.780077068558775	8.517587463040446	163.13190612378065	135.33145340054028	53.24196357872089	191.2545125825722	144.8218342470486	213.2089765515489	140.6393210995992	70.47642333235841	89.8755563410226	140.32230506650768	66.82115591087818	52.6898536173414	157.6945562926466	phage	gene-CPT_phageK_gp010	0.8614157378898712	0	0	0
gene-CPT_phageK_gp110	0	0	0	0.3206263756875431	0.2885538201928809	1.866384071233161	33.32890967804879	11.227728928553317	93.42044081708914	468.22707234931454	71.36688735020034	973.8255583315292	1776.2485212469337	1042.7150251411615	2756.182360868306	3478.8246809518764	2720.4349070618778	3061.643661321574	1958.501921999973	2543.7490440816487	1906.5322561426085	phage	gene-CPT_phageK_gp110	1.1119090029187546	0	0	0
gene-CPT_phageK_gp053	0	0	0	0.0	2.019876741350166	1.1198304427398966	38.17675108576498	8.517587463040446	128.09924081737222	234.11353617465727	40.40347590725628	541.9487335513805	462.8191751087908	429.98223690563134	398.840922994529	237.9934603300411	329.66958271307874	274.8281415292223	106.05777770908064	129.16332171473277	185.07560465214152	phage	gene-CPT_phageK_gp053	1.024581370784015	0	0	0
gene-CPT_phageK_gp069	0	0	0	0.0	1.1542152807715236	0.7465536284932643	22.421266510687367	1.935815332509192	65.81894693931281	160.35624770331657	20.76814182148687	372.63546524214354	374.2684752529148	365.1770768595678	434.5450230879257	284.6163249960628	390.46775317906463	318.4516560576703	140.06284993418947	177.82825595852722	235.2741933112156	phage	gene-CPT_phageK_gp069	0.994611061012842	0	0	0
gene-CPT_phageK_gp195	3	3	2	3.2062637568754315	6.9252916846291415	3.359491328219689	71.20267067583151	26.71425158862685	301.13937551266235	788.6102941467007	167.27794230761245	1890.9695689569423	2017.9090518880928	1458.7641526368895	2807.561431734414	5095.445406929513	3148.665499039691	6470.09426314431	15457.326606828836	7827.736378026282	16191.326596581324	phage	gene-CPT_phageK_gp195	1.5503189532566222	0	0	0
gene-CPT_phageK_gp100	0	0	0	0.0	0.2885538201928809	0.3732768142466321	4.847841407716188	3.484467598516546	42.10997142891518	135.9900006190344	23.0337572929218	362.3962179145871	472.852013023496	285.46673000290974	765.896488588839	745.6947714896846	534.3441690022983	910.2773364936146	1372.8061675213512	647.2802156185899	1315.811490609061	phage	gene-CPT_phageK_gp100	1.1995780195687191	0	0	0
gene-CPT_phageK_gp108	0	0	0	0.6412527513750863	0.5771076403857618	0.3732768142466321	16.967444927006657	6.581772130531253	95.54363265384116	226.54024316197496	41.15868106440126	572.3007881294943	715.8211746970082	371.0095412637136	1020.1793477905912	1004.0179693194444	1035.834668249685	997.8878948382476	751.4407568625446	837.1832296977578	851.347781399851	phage	gene-CPT_phageK_gp108	1.0274143553837634	0	0	0
gene-CPT_phageK_gp086	2	1	0	0.3206263756875431	4.616861123086094	4.106044956712954	89.68506604274947	25.552762389121337	350.32665306408427	1089.5663729985104	175.2075964576347	2663.6670547828985	2886.4038470262667	1822.645126295536	3660.1056754279593	2447.7003949661403	3411.117228690997	2716.6543672590983	1241.066237362538	1633.0195603763518	2091.100804343648	phage	gene-CPT_phageK_gp086	1.0169338582404153	0	0	0
gene-CPT_phageK_gp230	1	0	0	0.3206263756875431	1.4427691009644046	2.6129376997264253	73.92958146767187	17.03517492608089	246.99798367548567	543.9600024761376	80.42934923594007	1407.5308201344558	1431.6423493940165	1252.035692089947	1904.944364739153	1552.3787554785254	1877.1907166858125	1312.7042580185473	650.3767310186897	1034.7701807627882	846.2772168888334	phage	gene-CPT_phageK_gp230	1.0081272203656355	0	0	0
gene-CPT_phageK_gp034	2	0	0	0.9618791270626296	6.34818404424338	10.4517507989057	108.77344158563196	14.325033460568022	454.0091877588082	420.4823990084913	169.54355777904738	869.6046480331868	612.0031127970157	388.5069344761507	802.4714203918307	432.8878771606784	517.7285199308487	709.2456403750168	354.08078701529394	279.9148473421262	783.4022169522156	phage	gene-CPT_phageK_gp034	0.894671165268263	0	0	0
gene-CPT_phageK_gp174	1	0	2	2.244384629812802	2.596984381735928	1.866384071233161	3.6358810557871406	1.5486522660073538	15.21620816338952	42.14702198362325	29.8306037072266	78.62279197945129	395.642782114678	200.5719703425665	1412.4890329631571	16421.277699606173	3163.015377783216	12725.70624652375	29454.337489640937	20594.41472915586	19118.05643234067	phage	gene-CPT_phageK_gp174	1.7622532284966748	0	0	0
gene-CPT_phageK_gp112	0	0	0	0.6412527513750863	5.193968763471856	5.599152213699483	102.71363982598672	30.1987191871434	377.92814694186063	994.406299926111	137.06973602181336	2408.4172464030985	2737.219909338042	2045.898902654225	4206.987989053646	3572.3414734505827	3994.930716519656	3425.172949058641	1910.704582718527	2475.3254147313514	2442.4909249571665	phage	gene-CPT_phageK_gp112	1.0191942488326986	0	0	0
gene-CPT_phageK_gp025	0	0	0	0.0	0.5771076403857618	0.0	7.574752199556543	3.097304532014708	21.23191836752025	123.80687707689329	20.390539242914382	357.2765942508089	501.6418957352587	239.13104056997432	725.8382299474671	786.3542464891221	659.3391654261575	642.3562514313966	384.04329820664856	541.9005083839071	388.4052415439463	phage	gene-CPT_phageK_gp025	1.0885517531063431	0	0	0
gene-CPT_phageK_gp208	3	1	1	0.0	2.019876741350166	2.6129376997264253	69.38473014793793	16.648011859579054	237.7974857162269	711.5602695828893	109.1271452074492	1729.7014235479285	2041.464410470444	1445.155069027216	3063.1505385005585	3028.3176979581085	3213.9952101615268	2443.6438721685613	1336.6609159254313	2131.0118574124745	1605.3407241881646	phage	gene-CPT_phageK_gp208	1.045041036018144	0	0	0
gene-CPT_phageK_gp078	1	0	0	0.0	1.7313229211572854	1.866384071233161	59.08306715654104	11.227728928553317	241.33613877748027	376.3597353693857	69.85647703591039	901.4194522295228	663.9121437470119	640.5990070553378	675.3299907909548	374.8803594948142	490.91690438373695	547.4751073320222	209.97537604735027	226.85909196355323	358.9959673800444	phage	gene-CPT_phageK_gp078	0.9912043901804932	0	0	0
gene-CPT_phageK_gp166	2	1	3	3.5268901325629747	4.328307302893213	0.7465536284932643	7.877742287538805	6.581772130531253	32.55560816353106	210.73510991811625	28.697795971509134	354.71678241891976	828.7996538234709	444.2393721157653	1014.5189416782234	15928.213799446326	2538.418024051908	14768.377314318328	61235.04995535348	27685.956763584287	48343.26910449267	phage	gene-CPT_phageK_gp166	2.0296573903499207	0	0	0
gene-CPT_phageK_gp006	1	0	0	0.0	0.8656614605786427	1.1198304427398966	16.058474663059872	5.0331198645239	81.03515510270232	221.93041263251607	33.98423207152397	509.76824195048886	403.494568308795	362.9088962579556	445.86583531266126	222.000733496929	346.28523178452826	229.38698056208892	108.19795707989172	121.845286490102	180.00504014112394	phage	gene-CPT_phageK_gp006	1.0564318133185917	0	0	0
gene-CPT_phageK_gt004	0	0	0	0.0	0.0	0.0	1.211960351929047	0.7743261330036769	8.138902040882765	27.988256785999813	10.57287220002968	56.315860301560456	129.1182618588144	71.93372765113048	282.584889763591	497.6719739931156	337.2221504728285	472.2245447704494	278.6989136211716	469.0860578988311	311.8397174275809	phage	tRNA-Asp	1.2685159309676837	0	0	0
gene-CPT_phageK_gp087	0	1	0	0.0	1.4427691009644046	4.106044956712954	80.59536340328162	20.906805591099275	293.7082040840302	761.609858188442	139.71295407182075	1924.6128101760564	1684.2081386381165	1155.151977821082	1997.252525956228	1197.0149439834413	1768.056112557428	1415.2195171604	642.7672043669171	755.9530387043565	1052.649192487249	phage	gene-CPT_phageK_gp087	1.0037268463645452	0	0	0
gene-CPT_phageK_gp225	1	0	0	0.3206263756875431	2.885538201928809	2.2396608854797933	63.62791847627496	17.809501059084567	194.97978367506104	846.5624493741826	111.77036325745662	2060.648524670735	2961.868236558614	2025.4852772397148	4220.485880552369	4955.034686598122	4826.468426868109	4484.497293524453	2133.521034990744	3605.230053414339	2245.753021929685	phage	gene-CPT_phageK_gp225	1.0928696797113326	0	0	0
gene-CPT_phageK_gp061	0	0	0	0.0	0.8656614605786427	0.3732768142466321	21.815286334722845	3.484467598516546	78.55809795982496	192.9543350187752	24.54416760721176	477.2220629450416	351.1493270146811	296.80763301097085	405.8075766712893	249.1070501632207	328.53669754911624	259.19638215652844	120.0878424732864	136.48135693936348	156.17338693934136	phage	gene-CPT_phageK_gp061	1.027767726815364	0	0	0
gene-CPT_phageK_gp121	0	0	0	0.9618791270626296	3.1740920221216897	2.9862145139730574	88.47310569082042	29.037229987637883	337.2336367374468	1062.5659370402518	161.61390362902512	2601.865883413004	3211.3805533938908	1714.7445348188403	4995.090686237159	4298.248633773875	5036.052182201166	4084.251547725943	2013.1953948095893	3024.543958339889	2805.036287494924	phage	gene-CPT_phageK_gp121	1.0647856172315413	0	0	0
gene-CPT_phageK_gp180	1	0	0	0.0	1.4427691009644046	0.7465536284932643	13.028573783237254	3.871630665018385	62.9880244903101	139.28273671150495	31.34101402151656	354.3510950143642	736.3230608705362	328.562161433542	1898.4131269171903	4961.269139431369	2294.847713799976	4164.955049603572	4314.363813847198	5294.964386781579	2799.9657229839054	phage	gene-CPT_phageK_gp180	1.4028647001928014	0	0	0
gene-CPT_phageK_gp067	0	1	0	0.6412527513750863	2.308430561543047	1.1198304427398966	50.29635460505545	9.67907666254596	155.34686938902323	396.7746991427032	53.99716873586587	930.67444459397	1158.1384636322712	963.328704084734	1570.9804041094549	1403.0229506472583	1484.457193178823	1204.0090009851644	530.0510908375354	834.621917369137	746.894152472889	phage	gene-CPT_phageK_gp067	1.0280617324108057	0	0	0
gene-CPT_phageK_gp052	0	0	0	0.0	0.5771076403857618	1.1198304427398966	24.84518721454546	3.871630665018385	66.52667755156348	146.85602972418727	27.564988235791667	311.93135608591604	304.91103053821377	312.3608714220261	305.6619300678596	180.25700583083977	281.33314905068	204.3034597082314	79.66223213574445	110.86823365315588	125.24294342213412	phage	gene-CPT_phageK_gp052	1.0115936926002995	0	0	0
gene-CPT_phageK_gp167	0	0	1	0.0	0.2885538201928809	0.0	0.9089702639467852	0.3871630665018384	6.01571020413074	20.41496377331751	4.153628364297375	35.837365646447566	76.33681022058285	46.65971523316572	95.35607220065704	1511.1771541457622	240.1716547600436	1333.42542741956	4657.981501716305	2436.173926279577	3392.7147143218604	phage	gene-CPT_phageK_gp167	1.9318454695382403	0	0	0
gene-CPT_phageK_gp037	1	0	0	0.6412527513750863	2.308430561543047	14.931072569865288	129.98274774439028	23.616947056612144	397.3907387787542	310.5050135199744	132.916107657516	591.3165331663848	353.3303787352692	333.42254843699675	472.86161831010753	263.74446116301823	249.61236445973088	470.04336904402703	291.30219213817	159.53316789695037	505.5352817484524	phage	gene-CPT_phageK_gp037	0.85147463231174	0	0	0
gene-CPT_phageK_gp191	0	0	0	0.3206263756875431	3.1740920221216897	2.9862145139730574	61.20399777241687	9.291913596044122	178.7019795932955	265.0652554438806	40.781078485828765	466.98281561748513	439.26381652643954	393.6913472798358	337.44728746807857	229.31943899682776	279.82263549873005	315.1798924680367	132.45332328241687	102.08659138359896	205.35786269621184	phage	gene-CPT_phageK_gp191	0.951315392945396	0	0	0
gene-CPT_phageK_gp176	1	0	2	0.0	2.019876741350166	0.0	11.816613431308207	1.5486522660073538	37.15585714316045	100.0991772111052	32.09621917866153	230.01737746546448	412.21877519114736	216.4492345538521	1061.979269851153	6465.669714410558	1771.077139661328	5520.555763575093	9176.137951206289	8621.377298137486	6167.327614750678	phage	gene-CPT_phageK_gp176	1.6182985305711597	0	0	0
gene-CPT_phageK_gp196	2	1	0	0.3206263756875431	1.7313229211572854	2.6129376997264253	66.05183918013306	15.486522660073538	176.57878775654348	492.9225930428437	72.4996950859178	1291.242225485779	1675.9201420998816	1014.200754720894	2299.8665450405047	2140.585827137056	2121.5162837137186	2228.798063115955	934.0693965050872	1376.5224257530442	1302.1209664293135	phage	gene-CPT_phageK_gp196	1.047189724265382	0	0	0
