Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-b3239	6.88478367480095	3.134505894691118	4.0383924198220456	3.034615946113969	4.06615820111354	3.2734318541351493	0.7019329478551561	2.451891454563781	0.0	0.7855986992449536	1.4412066935403671	0.5835464980061675	host	yhcO	0.7432937029963437	0	0	1
gene-b0847	68.58303737590177	111.57829854166609	79.42171758983356	77.86113706786112	34.33644703162545	18.54944717343251	18.60122311816164	9.773978264083018	7.801029407417382	5.499190894714675	13.451262473043428	3.014990239698532	host	ybjL	0.9462952594174712	0	0	1
gene-b2457	2.118394976861831	2.2750446009854888	1.7307396084951625	2.023077297409313	1.8071814227171288	2.606621661626137	1.4038658957103125	1.6793777086053296	0.4105804951272306	0.5646490650823105	1.4412066935403671	0.1620962494461576	host	eutM	0.48544947440451947	0	0	1
gene-b1022	4.236789953723662	5.965672509250838	8.846002443419717	7.545531541688788	2.9366698119153343	5.031385998022544	1.7548323696378902	5.407596221709161	1.4370317329453073	2.700495528654528	0.960804462360245	1.2643507456800296	host	pgaC	0.6203986570252993	0	0	1
gene-b2506	2.6479937210772886	4.752315388725243	1.923044009439069	4.51091559557482	3.162567489754976	3.0915745289054186	0.350966473927578	3.0228798754895934	0.2052902475636153	1.4484476017328831	0.4804022311801225	1.3940277452369558	host	yfgI	0.6553270401512407	0	0	1
gene-b2317	102.7421563777988	49.44430266141796	120.38255499088572	34.282958526368624	68.6728940632509	9.12317581569148	19.65412253994437	3.929743838136472	11.90683435868969	1.743047113949741	12.970860241863306	0.8753197470092513	host	dedA	1.0772712362466683	0	0	1
gene-b0621	4.236789953723662	7.128473083087865	4.99991442454158	8.17432583682952	2.03307910055677	9.911224225020312	2.807731791420625	7.49002458037977	0.2052902475636153	3.657943943359316	0.960804462360245	2.1072512428000496	host	dcuC	0.661792415381438	0	0	1
gene-b1988	365.68793288077353	260.4167719928056	483.0686551710942	227.5688570761503	217.31356608173476	28.157575856403277	67.38556299409498	8.699176530575608	16.012639309961994	3.5597441059536963	10.568849085962697	3.9227292365970152	host	nac	1.1230843215670085	0	0	1
gene-b0876	46.33989011885255	66.27963270871058	42.30696820765952	36.716119059739285	18.071814227171288	11.760107031522573	9.476094796044608	7.59078724289609	3.900514703708691	4.222593008441626	7.68643569888196	1.8803164935754288	host	ybjD	0.9478164949285597	0	0	1
gene-b3172	166.55880505576144	103.18591179136406	154.42043395795724	73.13151041310692	63.02545211725987	20.337710871524862	38.95727860596117	12.595332814539972	25.25070045032469	7.389537764772846	46.59901642447188	4.66837198404934	host	argG	0.8892646261087184	0	0	1
