Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-b1727	39.22019672674408	37.01606229406353	28.843190369460736	36.06305077828336	25.908462354447344	25.5990285146184	17.494717788049677	17.771272310243347	8.835596509538973	8.056577136086474	7.774424592685301	7.890397123687236	host	hxpB	0.5321632088863713	0	0	1
gene-b0103	44.21452889419463	43.10848152450791	42.02297196193533	44.77514666897202	37.104200611685904	37.476257913316566	23.856433347340467	26.786625781498188	11.691816529238883	9.628592187030176	9.685456336138673	9.853182477838288	host	coaE	0.5016619884964976	0	0	1
gene-b1324	342.33209165422124	359.6988929489632	316.04983798637573	376.58872189029694	228.7799288900633	290.7221832363165	171.48231494195446	173.62662764423885	86.03361797656832	93.84929854133902	63.02061499433727	71.60240971943044	host	tpx	0.5349399052815534	0	0	1
gene-b1026	4.700547922306406	4.89239726081139	4.536758990374421	3.392691188200873	3.048054394640864	2.9243178443764424	2.1016381758371363	2.3349116903969365	1.5215377675036903	0.9039086542926288	1.129246030222446	1.8842739399850117	host	insF4	0.4756402747928793	0	0	1
gene-b2169	4.920886106164518	5.723181701326531	4.47052893212078	5.151864396897622	3.341136547971716	4.453961024511813	3.067255716086632	3.6645141807618575	1.4681504774158416	1.7292165560380723	1.1726785698463862	1.8842739399850117	host	fruB	0.438491621146102	0	0	1
gene-b3673	51.08173562443915	36.43143620629362	65.60087270023159	62.78572951991493	51.28937683289915	48.903592259033736	26.41247977741266	26.786625781498188	10.437215212174438	9.07838691919988	8.208749988924703	7.968908537853277	host	emrD	0.6211809095378467	0	0	1
gene-b3329	0.5141224290022631	1.1384823814466756	1.2583711068191823	0.9214716807459162	0.4103150146631932	0.7198320847695858	0.7384134131319668	0.6161572516325249	0.3737110306149415	0.3144030101887404	0.6514880943591034	1.059904091241569	host	gspH	0.4089933806105509	0	0	1
gene-b4358	2.570612145011316	3.138518997501646	2.7816624466529296	2.471219507454957	2.7549722413100115	1.7995802119239646	2.1016381758371363	1.5890371226312483	1.0410521567130513	1.1004105356605915	0.6080555547351632	2.041296768317096	host	lgoD	0.37951219617704923	0	0	1
gene-b4059	201.9032224753173	154.74129449446843	170.34370982836512	172.985365521847	145.72044663609975	141.22205713073313	106.04752633210632	106.46548721629364	46.92742798721908	42.719509009395104	39.65390867665743	34.191720869311354	host	ssb	0.5043934231988108	0	0	1
gene-b2013	223.75342570791352	150.18736496868172	96.9608052833307	93.99011143608344	39.15577568500187	41.0304288318664	52.14334717347274	50.62218262096691	124.65932235512692	120.10194989209884	45.43043644664148	54.36915430998418	host	tsuA	0.5923586328496421	0	0	1
gene-b0572	2.644058206297353	2.8308210565701124	3.112812737921136	1.424092597516416	1.4654107666542615	1.52964318013537	1.9880361122783723	1.5566077935979576	1.0677458017569756	0.9039086542926288	1.0423809509745654	1.7665068187359485	host	cusC	0.39202070792741683	0	0	1
gene-b3805	116.15494592386844	109.44815758934662	85.03939479767529	90.7230754770752	57.09240346885003	63.66014999681025	45.10001923282936	49.29258013060199	28.001633651076688	28.4927727983546	27.449365042330225	25.20216394729953	host	hemC	0.518830879602964	0	0	1
gene-b3434	38.3021209606686	31.50826915138908	39.60557483567743	42.34581223791461	39.97640571432825	44.80954727690672	31.86537882823334	31.39159050422548	13.987470003016382	10.689702346417176	7.2532341171980175	7.537095759940046	host	yhgN	0.48492759193795254	0	0	1
gene-b2123	2.276827899867165	3.107749203408493	2.748547417526109	2.596874736647582	3.86868442396725	2.654380812587848	1.6472299216020798	1.4268904774647944	0.9075839314934294	0.9039086542926288	0.8252182528548643	0.9813926770755268	host	yehR	0.48857391115018894	0	0	1
gene-b3875	0.2937842451441503	0.8000146464219883	0.9603358446777972	0.3769656875778748	0.5275478759955341	0.4498950529809911	0.2840051588969103	0.1621466451664539	0.4004046756588659	0.1572015050943702	0.0868650792478804	0.5888356062453161	host	ompL	0.5936725210542585	0	0	1
gene-b4824	0.4773993983592443	0.6153958818630679	0.5298404660291295	0.712046298758208	0.5275478759955341	0.4498950529809911	0.2840051588969103	0.1621466451664539	0.1067745801756975	0.0786007525471851	0.0434325396239402	0.5888356062453161	host	ytjE	0.5880010933984396	0	0	1
gene-b0130	35.69478578501427	34.89294650163595	32.68453374817192	35.183464173934986	26.67047595310756	28.97324141197583	18.85794255075485	18.80901083930865	9.129226605022142	8.331679770001621	6.514880943591034	7.851141416604214	host	yadE	0.5131510625103306	0	0	1
gene-b2924	933.2423777310366	832.5998583666377	669.6190039734392	742.5805194520159	613.2450976294754	580.3196288401805	343.9870484559378	344.72376762388103	182.3175956500036	160.34553519625763	216.64150764421385	197.41695092051296	host	mscS	0.5454717726765113	0	1	1
gene-b1258	14.909550441065631	17.32339407444536	18.44507122363907	9.63356757143458	16.295367725195387	7.243310352993958	5.055291828365004	2.8537809549295887	0.5338729008784878	0.5895056441038883	0.6949206339830436	0.9813926770755268	host	yciF	0.8700827444498451	0	0	1
gene-b4756	6.316361270599233	5.477023348581304	8.609907572973354	7.748739133545205	7.327053833271307	7.423268374186354	3.180857779645396	4.11852478722793	1.3079886071522953	1.493414298396517	1.7807341245815491	2.080552475400117	host	yqiD	0.5513576970873341	0	0	1
gene-b3744	1762.6687478342592	1877.4805261819408	526.5620781455742	650.6008916830144	144.78258374544103	167.8558442672078	72.02370829625646	93.29917962877758	468.0196785551264	418.39180580866633	995.3435105618382	784.9571188320893	host	asnA	0.8824413225887993	0	1	1
gene-b1953	19.683544424658077	24.12351856903226	16.093904155634807	16.041984260258452	10.609573950576854	10.752491766245688	3.351260874983542	3.7942314968950215	2.028717023338254	1.9257184374060352	6.297718245471333	7.066027274943793	host	yodD	0.6976084994427131	0	0	1
gene-b1542	4.480209738448293	5.938570259978605	4.967254369023089	5.193749473295164	5.216862329289171	3.6891394344441273	3.0104546843072497	3.4699382065621136	1.1211330918448246	0.8646082780190362	1.2595436490942666	2.119808182483138	host	ydfI	0.4933211164408808	0	0	1
gene-b4146	84.09574017251305	87.8785319300461	86.66203122488949	86.57645291371858	79.30803069132864	87.81951434188947	54.01778122219235	53.89754485332928	18.09829133978074	17.21356480783354	14.115575377780576	15.859305661540512	host	epmB	0.5427304046828785	0	0	1
