Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-T4p222	0.5295987442154577	0.0	34	5934	432.8199507407524	1505.2937000348893	1214.3439997894202	1231.420498611944	561.6741173340515	470.5245209290245	464.0685553199983	434.90423726404094	phage	cd.5	1.5193366510417208	0	0	0
gene-b3075	18.80075541964875	38.52408857668761	99	580	7.906418724387438	7.910793647493278	4.562564161058515	5.743471763430227	2.052902475636153	3.363344431142458	4.804022311801225	1.6209624944615764	host	ebgR	2.443502537185594	0	0	1
gene-b0072	388.4606788820382	116.2295008370142	2119	6104	294.570571902892	32.06750834884248	138.28079072746576	12.662507922884185	34.488761590687375	6.333889512662439	72.5407369081985	3.5336982379262367	host	leuC	2.1916445538645632	0	0	1
gene-b4069	73.08462670173316	25.581612624414607	434	1000	68.22109870757161	22.30783189484694	30.183116757771717	19.380018757305503	6.363997674472075	7.806887073746727	12.490458010683184	3.501278988037005	host	acs	1.9924874533228618	0	0	1
gene-b4727	5.825586186370034	5.662333229119438	24	66	1.5812837448774877	1.454858601837844	0.350966473927578	0.3358755417210659	0.0	0.1718497154598336	0.0	0.1945154993353891	host	yacM	2.094270810315934	0	0	1
gene-b3610	334.44160697206155	257.48449228486874	1430	6021	139.6047649048982	21.792569473362708	62.82299883303647	7.557199688723983	24.018958964942996	4.639942317415508	32.186949489068205	2.0748319929108177	host	grxC	2.3761614930474972	0	0	1
gene-b0882	1053.1071028724375	434.93797116173687	4751	8352	415.1999318692604	38.19003829824341	213.38761614796744	15.7861504608901	76.3679720936649	9.25533467547961	114.33573102086916	5.414014731501665	host	clpA	1.9238230866998978	0	1	1
gene-b2055	0.5295987442154577	1.921148774165524	2	95	0.6776930335189233	3.0915745289054186	0.0	2.95570476714538	0.4105804951272306	1.104748170813216	0.4804022311801225	0.4214502485600099	host	wcaE	2.8658142150549537	0	0	1
gene-b0954	270.3601589219912	346.8684668302542	1730	8382	313.0941814857426	82.50260654588774	210.57988435654684	23.41052525795829	65.89816946792052	11.09658162683497	99.44326185428535	7.164654225520168	host	fabA	2.37276621914095	0	0	1
gene-b1463	12.445570489063256	5.561220135742306	41	145	4.743851234632463	4.213028034488757	1.7548323696378902	3.4931056338990856	0.8211609902544613	1.3993476830300735	1.4412066935403671	0.9077389968984828	host	nhoA	2.1329802133624933	0	0	1
gene-b3630	67.25904051536313	31.547285133665444	158	918	16.4905304822938	7.27429300918922	7.37029595247914	4.702257584094923	4.311095198835922	2.111296504220813	4.323620080621102	2.269347492246207	host	waaP	2.4498266703163494	0	0	1
gene-b2390	10.327175512201425	10.616874804598949	86	309	7.002828013028874	5.031385998022544	3.5096647392757805	2.754179442112741	2.052902475636153	1.988546707463789	2.8824133870807347	0.7132234975630937	host	ypeC	2.311465085729386	0	0	1
gene-b0467	29.3927303039579	29.07001434592569	104	524	11.068986214142411	5.30417198586714	9.827061269972186	3.3587554172106597	1.847612228072538	1.6939471952469314	7.206033467701837	0.9077389968984828	host	priC	2.3480979046685895	0	0	1
gene-b2202	15.358363582248272	9.757413510893318	38	261	5.8733396238306685	3.4249796251599247	4.211597687130936	2.384716346219568	0.4105804951272306	1.1783980488674306	1.92160892472049	0.9401582467877144	host	napC	2.465074662526342	0	0	1
gene-b0493	75.73262042281046	80.43546578150917	458	2108	37.49901452138042	11.366082826858158	23.865720227075307	5.038133125815989	5.132256189090383	2.945995122168576	12.490458010683184	1.4912854949046503	host	ybbO	2.4563958009790916	0	0	1
gene-b1439	19.59515353597193	31.092276213468345	96	430	5.8733396238306685	5.940672624171197	3.5096647392757805	4.467144704890177	3.2846439610178453	2.234046300977837	5.284424542981348	0.8753197470092513	host	ydcR	2.3122949165777897	0	0	1
gene-b0588	20.919150396510577	34.42900829491373	274	1213	16.71642816013344	7.547078997033816	7.721262426406717	4.500732259062284	1.6423219805089226	2.626845650600314	5.284424542981348	1.1346737461231036	host	fepC	2.520856091956605	0	0	1
gene-b3280	65.40544491060902	22.04265435621496	411	614	58.95929391614632	10.244629321274818	21.408954909582263	3.7618060672759386	12.112124606253303	2.111296504220813	14.892469166583796	1.296769995569261	host	yrdB	1.830753592189753	0	0	1
gene-b3624	25.15594035023424	20.980966875755065	28	476	4.517953556792822	4.031170709259026	0.7019329478551561	2.9221172129732738	0.8211609902544613	1.472997561084288	0.0	1.3291892454584926	host	waaZ	2.7496576001661532	0	0	1
gene-b3188	14.299166093817355	19.61594011516377	116	452	8.13231640222708	3.8190038298243407	5.264497108913671	2.720591887940634	1.0264512378180766	1.3011478456244543	3.84321784944098	0.6483849977846305	host	sfsB	2.373530891153862	0	0	1
gene-b0540	5.560786814262306	8.442943296990592	23	192	1.8071814227171288	3.3643605167500144	3.1586982653482027	2.317541237875355	0.8211609902544613	1.3256978049758592	0.4804022311801225	0.7780619973415567	host	insE3	2.5735182362395186	0	0	1
gene-b1162	49.78228195625302	99.54584042978728	423	1806	25.526437595879443	31.976579686227616	20.00508901387195	14.308298077317408	11.085673368435229	6.603939065527892	15.85327362894404	4.798048983606266	host	bluR	2.3643348851308326	0	0	1
gene-b1236	231.69945059426277	268.0002539960906	934	6149	115.88550873173588	27.18767012184471	49.13530634986093	7.893075230445049	20.939605251488764	3.829793658819149	24.98091602136637	2.301766742135438	host	galU	2.567092949025653	0	0	1
gene-b0520	1.5887962326463732	3.38728862813395	8	146	1.8071814227171288	5.001076443817589	1.4038658957103125	4.702257584094923	0.2052902475636153	2.479545894491885	0.4804022311801225	1.102254496233872	host	ylbF	2.7011677867440067	0	0	1
gene-b0233	2.118394976861831	4.954541575479509	18	135	1.5812837448774877	2.9703363120855983	1.4038658957103125	1.645790154433223	0.8211609902544613	0.736498780542144	0.960804462360245	0.1945154993353891	host	yafO	2.5858380269306585	0	0	1
gene-T4p182	0.5295987442154577	0.0	6	4850	3.162567489754976	226.95794188670368	9.827061269972186	549.0221604972544	1504.1616438986096	2509.1040455509765	901.2345856939096	3553.182207109665	phage	inh	1.3279928511265189	0	0	0
gene-b3353	43.69189639777526	62.63956134713379	273	1555	32.9810609645876	10.244629321274818	17.548323696378905	6.415222846872359	5.953417179344845	3.2896945530882435	10.088446854782571	1.91273574346466	host	yheT	2.5164199370605957	0	0	1
gene-b3255	690.3319630848491	700.0565019965792	3453	10926	314.67546523062003	23.671761834069923	178.29096875520966	7.657962351240303	84.78487224377314	5.204591382497818	166.6995742195025	2.463862991581596	host	accB	2.190911740696952	0	1	1
gene-b3796	504.9724026094389	722.5541652729912	1942	12758	258.4269434485494	155.5486321798295	131.61242772284177	33.25167863038553	34.69405183825099	16.693972358955264	86.47240161242205	13.421569454141853	host	argX	2.4981921042662023	0	1	1
gene-b4099	0.5295987442154577	4.1961933751510125	9	217	0.2258976778396411	9.608128682970762	2.105798843565468	7.154149038658704	0.4105804951272306	3.927993496224768	0.4804022311801225	1.4912854949046503	host	phnI	2.7680247606089154	0	0	1
gene-b1723	51.90067693311485	67.84688565605613	186	1750	16.26463280445416	11.275154164243292	8.072228900334295	5.508358884225482	3.0793537134542297	2.945995122168576	9.60804462360245	1.5237047447938818	host	pfkB	2.7087315211371004	0	0	1
gene-b3961	181.12277052168653	183.77304721293893	888	4387	61.21827069454274	20.73173507618928	60.01526704161585	656.4351587396512	22.581927231997685	6.726688862284916	33.14775395142845	3.6633752374831623	host	oxyR	2.1968797096572343	0	0	1
gene-b4428	18.80075541964875	26.13773463798884	99	643	15.135144415255953	8.607913394207245	9.476094796044608	4.567907367406496	2.8740634658906146	1.9394467887609796	6.725631236521714	1.1995122459015666	host	hokB	2.5035191729365622	0	0	1
gene-b2723	2.3831943489695595	6.825133802956466	14	296	1.8071814227171288	11.002368176398695	2.4567653174930464	8.86711430143614	1.0264512378180766	5.965640122391367	0.4804022311801225	3.144667239255458	host	hycC	2.727663370163928	0	0	1
gene-b0403	42.103100165128886	32.25507678730538	215	944	25.526437595879443	13.336203850180238	11.230927165682498	8.296125880510328	3.2846439610178453	4.050743292981792	6.245229005341592	2.204508992467744	host	malZ	2.3678642984501157	0	0	1
gene-b3348	38.13110958351295	55.15719243722596	140	1141	20.55668868340734	32.34029433668707	17.548323696378905	12.2258697186468	4.516385446399537	5.302791219903437	7.68643569888196	3.339182738590848	host	slyX	2.509410219711822	0	0	1
gene-b0835	130.81088982121804	175.5323301027026	647	3445	75.44982439844013	22.36845100325685	61.77009941125374	9.236577397329311	24.429539460070224	4.148943130387411	40.83418965031041	2.399024491803133	host	rimO	2.4258744444230986	0	0	1
gene-b3360	10.327175512201425	5.763446322496572	82	140	8.584111757906362	5.122314660637409	5.264497108913671	3.3587554172106597	0.8211609902544613	2.111296504220813	0.960804462360245	0.8753197470092513	host	pabA	1.8816367942829049	0	0	1
gene-b1909	378.66310211405226	327.656979088599	1666	5894	174.39300729220292	67.92371097330435	105.99187512612858	39.53255126056946	37.36282505657799	34.026243661047054	61.49148559105568	27.03765440761909	host	leuZ	2.2004306423930386	0	0	1
gene-b2872	2.118394976861831	3.690627908265349	10	158	1.5812837448774877	6.425625491450478	0.350966473927578	5.105308234160202	0.4105804951272306	2.725045488005933	0.0	1.4588662450154188	host	ygeY	2.683668685377078	0	0	1
gene-b4655	0.2647993721077288	0.6572351069513634	7	35	0.6776930335189233	1.363929939222979	0.0	0.738926191786345	0.4105804951272306	0.4173493089738816	0.0	0.7132234975630937	host	ythA	2.423269692775861	0	0	1
gene-b0810	299.4880898538413	618.7110183746759	1185	17160	83.5821408006672	38.40220517767809	36.8514797623957	13.03197101877736	11.085673368435229	6.849438659041939	16.333675860124163	4.279340985378562	host	glnP	2.8944284134700182	0	1	1
gene-b3916	378.1335033698368	499.14478545621625	1687	46789	152.93272789743702	39.52365868326143	101.07834449114247	17.499115723667536	30.793537134542294	8.371536138829038	65.81510567167678	5.73820723039398	host	pfkA	3.1014988632719387	0	0	1
gene-b0262	5.560786814262306	4.246749921839579	30	232	4.06615820111354	6.849959250319849	3.1586982653482027	4.903782909127562	1.6423219805089226	2.8232453254115524	2.4020111559006123	1.3291892454584926	host	afuC	2.523561593932469	0	0	1
gene-b0693	2.6479937210772886	6.825133802956466	10	289	1.1294883891982055	11.638868814702752	1.7548323696378902	8.061013001305582	0.4105804951272306	4.443542642604269	0.0	2.950151739920069	host	speF	2.787255898300195	0	0	1
gene-b2963	47.39908760728346	59.65672509250837	269	1161	22.36387010612447	11.85103569413744	13.687692483175544	7.019798821970278	3.900514703708691	3.977093414927578	8.647240161242204	1.783058743907734	host	mltC	2.36732354612266	0	0	1
gene-b4210	13.504767977494172	32.71008570750247	106	501	10.165395502783849	9.911224225020312	7.721262426406717	5.944997088462867	2.2581927231997687	4.566292439361293	3.362815618260857	2.593539991138522	host	ytfF	2.3379409180414448	0	0	1
gene-b0054	624.6617188021323	783.2725778459595	3321	14994	199.46764953240307	54.70874533994393	137.9298242535382	22.839536837032483	55.83894733730337	14.042576749003548	98.96285962310525	8.396585721310966	host	lptD	2.426736563538008	0	1	1
gene-T4p115	0.5295987442154577	0.0	10	4018	553.4493107071207	1983.0632029675965	1335.778399768362	2567.163940482451	2313.8263802895085	2135.380014344541	846.4687313393757	1509.2457593432846	phage	vs.4	0.8220912159693216	0	0	0
gene-b4725	42.36789953723662	32.8111988008796	154	347	10.39129318062349	3.212812745725239	5.966430056768827	1.47785238357269	1.4370317329453073	0.736498780542144	4.323620080621102	0.615965747895399	host	rseD	1.9584674769672168	0	0	1
gene-b4612	0.0	0.6572351069513634	0	20	0.0	0.6971197467139669	0.0	0.738926191786345	0.0	0.4418992683252864	0.0	0.1620962494461576	host	yrhD	2.890785276377499	0	0	1
gene-b0365	4.236789953723662	3.5895148148882154	12	167	2.484874456236052	5.30417198586714	1.4038658957103125	4.769432692439136	0.4105804951272306	2.062196585518004	0.960804462360245	1.5237047447938818	host	tauA	2.640904017274512	0	0	1
gene-b0394	71.23103109697907	12.13357120525594	208	356	25.978232951558727	8.607913394207245	18.25025664423406	5.206070896676522	6.569287922035691	5.204591382497818	6.725631236521714	1.0374159964554088	host	mak	1.7403723627234198	0	0	1
gene-T4p081	0.7943981163231866	0.0	167	4797	487.7130864557851	1620.894339772588	6497.793298295181	2557.4907248808845	1877.995184711953	616.0321300048007	674.0043303457118	469.5928346455187	phage	49.1	1.19748572613061	0	0	0
gene-b2008	16.68236044278692	17.593678247621114	68	441	5.421544268151386	7.1530547923694	5.264497108913671	4.467144704890177	1.847612228072538	2.50409585384329	3.84321784944098	1.296769995569261	host	yeeA	2.500313483117393	0	0	1
gene-b2627	25.685539094449695	40.69802008429597	135	963	7.454623368708156	11.669178368907708	4.913530634986093	9.035052072296674	2.6687732183269994	4.443542642604269	5.284424542981348	2.528701491360059	host	abpB	2.5964709715167307	0	0	1
gene-b1368	3.9719905816159327	4.1961933751510125	16	138	0.9035907113585644	4.637361793358128	0.7019329478551561	2.586241671252208	1.0264512378180766	0.9328984553533824	1.4412066935403671	0.8104812472307882	host	ynaA	2.5633723589336417	0	0	1
gene-b1379	30.981526536604274	27.75554413202296	141	463	11.746679247661335	4.122099371873891	4.913530634986093	1.7465528169495428	2.6687732183269994	1.1538480895160257	2.4020111559006123	0.5835464980061675	host	hslJ	2.217467794038204	0	0	1
gene-b3927	10.856774256416882	7.937377830104928	76	340	7.002828013028874	11.244844610038337	6.3173965306964055	8.46406365137086	2.463482970763384	4.517192520658484	3.362815618260857	2.75563624058468	host	glpF	2.307394848113427	0	0	1
gene-b3202	346.8871774611248	270.02251586363326	2077	5698	116.33730408741516	21.822879027567662	72.65006010300866	10.680842226729895	25.04541020276107	6.358439472013844	56.68746327925445	3.6633752374831623	host	rpoN	2.204249985870521	0	0	1
gene-b0322	1.0591974884309154	4.145636828462446	14	120	0.9035907113585644	2.121668794346856	0.0	1.141976841851624	0.4105804951272306	0.859248577299168	0.0	0.3890309986707783	host	yahH	2.7095991572679505	0	0	1
gene-b3410	8.208780535339594	8.847395670499123	48	319	5.195646590311745	4.303956697103622	3.860631213203359	2.787766996284847	1.231741485381692	1.104748170813216	0.960804462360245	0.6808042476738622	host	feoC	2.5807364612315506	0	0	1
gene-b2955	74.14382419016408	121.3357120525594	552	3207	53.085954292315655	16.427778379085655	28.779250862061403	9.135814734812993	12.112124606253303	5.180041423146413	21.13769817192539	2.4314437416923647	host	hemW	2.5626112218757786	0	0	1
gene-b4447	216.34108701201447	91.05234058610812	858	2524	129.2134717242747	125.1784588664645	37.90437918417843	28.549421046290604	15.396768567271147	12.029480082188352	16.333675860124163	11.184641211784877	host	sibD	2.0557722374254257	0	0	1
gene-b1945	5.825586186370034	5.257880855610908	31	153	2.03307910055677	4.303956697103622	2.807731791420625	3.862568729792258	1.0264512378180766	1.6693972358955265	2.4020111559006123	0.8104812472307882	host	fliM	2.3273377064774294	0	0	1
gene-b4131	4.236789953723662	7.48236890990783	17	374	3.162567489754976	14.457657355763576	2.105798843565468	176.53618472859225	0.2052902475636153	5.891990244337152	1.92160892472049	3.1122479893662267	host	cadA	2.129411013444916	0	0	1
gene-b0600	10.591974884309154	10.16186588440185	48	361	4.969748912472104	8.001722310108143	7.721262426406717	5.676296655086015	2.8740634658906146	3.903443536873364	3.84321784944098	2.1072512428000496	host	ybdL	2.502783996349677	0	0	1
gene-b0106	6.619984302693221	8.695726030433423	46	300	3.6143628454342576	8.789770719436975	3.1586982653482027	6.146522413495506	1.0264512378180766	3.3878943904938628	0.4804022311801225	1.4912854949046503	host	hofC	2.5121896797100325	0	0	1
gene-b4621	0.0	0.1011130933771328	0	21	0.0	0.7880484093288322	0.350966473927578	0.8732764084747714	0.0	0.4173493089738816	0.4804022311801225	0.1296769995569261	host	yjbS	2.8496558747067047	0	0	1
gene-b3085	6.355184930585493	14.560285446307129	22	281	2.258976778396411	6.031601286786062	2.105798843565468	4.500732259062284	1.0264512378180766	2.7495954473573376	0.0	1.4912854949046503	host	ygjP	2.6619277013889304	0	0	1
gene-b3349	1036.9543411738662	1378.3231323703862	4713	33860	10182.789623977502	199.9218195358837	493.1078958682472	43.39511999036172	120.7106655674058	22.806912237455062	221.9458308052166	15.528820696941905	host	slyD	2.1445760769534545	0	1	1
gene-b0584	120.48371430901662	44.38864799256132	1687	1576	235.8371756645853	21.64102170233793	98.27061269972188	3118.537229771753	20.32373450879792	7.266787968015821	33.14775395142845	3.6309559875939312	host	fepA	1.6562550117342845	0	0	1
gene-b1156	2.118394976861831	2.325601147674055	5	99	0.9035907113585644	2.0913592401419008	0.0	1.914490587810076	0.2052902475636153	0.8837985366505728	0.960804462360245	0.7456427474523252	host	tfaE	2.785506451543478	0	0	1
gene-b0279	1.0591974884309154	1.9717053208540904	8	119	0.2258976778396411	3.485598733569834	1.052899421782734	2.1831910211869285	0.4105804951272306	2.0130966668151937	0.0	1.3291892454584926	host	yagM	2.763424291390777	0	0	1
gene-b2102	7.943981163231865	7.179029629776431	33	198	2.484874456236052	5.2738624316621845	2.4567653174930464	4.299206934029644	1.231741485381692	1.9394467887609796	1.92160892472049	1.1346737461231036	host	yegX	2.412516472634426	0	0	1
gene-b4145	28.598332187634718	14.509728899618562	226	1218	16.03873512661452	6.971197467139669	6.668363004623983	5.1388957883323085	3.4899342085814604	3.535194146602292	3.84321784944098	1.5885432445723449	host	yjeJ	2.6132783467994285	0	0	1
gene-b3608	431.3581771634903	445.4031763262701	2626	11628	368.4391125564546	47.16166634291011	193.03156066016797	14.98004916075954	43.521532483486446	165.24577639430572	86.47240161242205	5.965141979618601	host	gpsA	2.3754929395713034	0	0	1
gene-b0945	122.072510541663	1040.302061210631	287	11308	17.394121193652364	35.61372619082223	11.932860113537654	12.158694610302586	3.4899342085814604	7.561387480232679	5.284424542981348	3.371601988480079	host	pyrD	2.8935377491055996	0	1	1
gene-b1398	5.825586186370034	10.566318257910382	64	328	6.551032657349592	4.8798382269977685	3.5096647392757805	2.8549421046290604	1.231741485381692	2.3322461383834563	2.8824133870807347	1.231931495790798	host	paaK	2.476964245720305	0	0	1
gene-b2508	626.2505150347787	767.1450394523068	1751	7021	146.60759291792706	44.43380646446416	89.84741732545999	16.323551327643806	37.56811530414161	11.440281057754635	70.61912798347801	8.29932797164327	host	guaB	2.170508661331104	0	1	1
gene-b0878	43.69189639777526	23.15489838336342	222	688	19.427200294209133	9.789986008200492	16.846390748523746	5.474771330053375	4.105804951272306	2.258596260329242	8.647240161242204	1.5561239946831134	host	macA	2.1863580151217974	0	0	1
gene-b1815	5.825586186370034	9.30240459069622	36	257	4.06615820111354	7.819864984878412	2.4567653174930464	5.844234425946548	1.231741485381692	3.1423947969798145	0.4804022311801225	1.3940277452369558	host	pdeD	2.49937496345034	0	0	1
gene-b0702	0.7943981163231866	0.8089047470170627	5	48	0.2258976778396411	1.939811469117125	0.0	1.0412141793353045	0.2052902475636153	0.4418992683252864	0.0	0.4538694984492414	host	ybfB	2.660045119575719	0	0	1
gene-b2700	34.15911900189702	37.00739217603062	123	749	13.553860670378466	6.031601286786062	6.3173965306964055	2.6870043337685274	1.847612228072538	1.5220974797870976	7.206033467701837	0.8104812472307882	host	pncC	2.48761119595832	0	0	1
gene-b1885	5.825586186370034	4.65120229534811	18	208	2.258976778396411	7.486459888623906	2.105798843565468	5.3068335591928415	1.231741485381692	2.8232453254115524	0.4804022311801225	1.1995122459015666	host	tap	2.6084072852984286	0	0	1
gene-b3562	1.5887962326463732	3.033392801313985	17	201	1.1294883891982055	6.1528395036058825	0.7019329478551561	4.198444271513324	0.2052902475636153	3.412444349845268	0.4804022311801225	1.783058743907734	host	yiaA	2.72877983778941	0	0	1
gene-b4838	38.92550769983614	81.85104908878903	209	2486	51.27877286959853	55.10276954460834	59.313334093760695	16.55866420684855	12.72799534894415	8.494285935586062	23.05930709664588	4.927725983163192	host	fimR2	2.6583950502256344	0	0	1
gene-b1897	36.27751397875885	23.00322874329772	210	615	16.03873512661452	6.1528395036058825	4.562564161058515	3.0564674296617	0.8211609902544613	1.9394467887609796	1.4412066935403671	1.3291892454584926	host	otsB	2.2413005445356244	0	0	1
gene-b0450	996.9696359855992	128.31251549558158	2084	1342	83.5821408006672	6.849959250319849	57.558501724122806	2.787766996284847	14.780897824580304	1.5220974797870976	19.69649147838502	1.231931495790798	host	glnK	1.6817251173820071	0	1	1
gene-b2708	24.89114097812651	40.344124257476	124	896	12.6502699590199	8.304817852157694	11.932860113537654	5.1388957883323085	2.8740634658906146	3.093294878277005	6.245229005341592	1.5561239946831134	host	gutQ	2.5728340640029694	0	0	1
gene-b2744	87.38379279555052	93.83295065397928	624	2157	47.66441002416427	11.184225501628427	32.28891560133718	6.079347305151293	8.622190397671844	2.50409585384329	24.500513790186247	1.653381744350808	host	umpG	2.3097880997840723	0	0	1
gene-b2914	188.80195231281067	321.79241967272526	677	6632	77.93469885467617	31.73410325258797	51.94303814128156	11.151067985139388	14.780897824580304	6.18658975655401	27.863329408447104	3.371601988480079	host	rpiA	2.6960364418903695	0	0	1
gene-b0400	15.88796232646373	15.975868753586989	70	659	4.06615820111354	9.577819128765809	5.264497108913671	6.482397955216572	0.8211609902544613	3.756143780764935	2.8824133870807347	2.399024491803133	host	phoR	2.7071700555992453	0	0	1
gene-b2458	2.3831943489695595	2.932279707936852	13	127	2.484874456236052	5.182933769047319	1.052899421782734	4.366382042373857	0.8211609902544613	1.84124695135536	0.4804022311801225	0.7456427474523252	host	eutD	2.541352840853557	0	0	1
gene-T4p029	0.7943981163231866	0.0	8	24240	32.30336793106868	3914.8426402204086	251.2919953321459	6028.9995614473055	5863.2947606644175	12736.764411102326	1654.0248819531616	23053.81488498088	phage	soc	1.3105170797393801	0	0	0
gene-b4790	21.713548512833764	16.582547313849783	63	261	10.843088536302773	3.69776561300452	4.913530634986093	1.813727925293756	2.2581927231997687	0.981998374056192	3.362815618260857	0.8429004971200198	host	yhiY	2.1750144792932438	0	0	1
gene-T4p026	0.0	0.0	147	10647	271.7549064410882	611.8286611812233	32.63988207526476	239.1433857053989	94.63880412682668	162.25068135343437	14.412066935403674	141.12099476782484	phage	mrh	2.8191344919980668	0	0	0
gene-b4301	3.1775924652927463	5.35899394898804	15	161	1.8071814227171288	4.303956697103622	2.105798843565468	4.332794488201751	0.4105804951272306	1.743047113949741	0.960804462360245	1.1995122459015666	host	sgcE	2.6002984633298567	0	0	1
gene-b0899	2.912793093185017	4.297306468528145	18	252	1.5812837448774877	9.365652249331122	2.105798843565468	6.21369752183972	0.4105804951272306	4.0261933336303874	0.960804462360245	1.3616084953477243	host	ycaM	2.7116700034516352	0	0	1
gene-T4p101	0.0	0.0	1601	76559	1082.9534675632394	1500.3532426994816	77.56359073799476	327.31071540717875	204.46908657336087	342.8892822610709	61.49148559105568	204.435789801494	phage	mobD.4	3.0791958265799773	0	0	0
gene-T4t007	1.853595604754102	0.0	1811	36800	2031.4978168118923	4752.659337553777	2510.463188003966	4861.5633535332245	4065.157482254711	3085.2179416503927	1384.5192302611129	1922.9802264296573	phage	gene-T4t007	1.8275802504617549	0	0	0
gene-b1809	127.63329735592532	69.61636479015596	383	1343	40.43568433329576	11.184225501628427	22.81282080529257	3.896156283964365	8.622190397671844	1.8166969920039555	12.490458010683184	1.167092996012335	host	yoaB	2.1846846903378236	0	0	1
gene-T4p104	0.7943981163231866	0.0	4	1907	48.79389841336248	867.12603624956	591.0275420940415	1493.3362460460312	2942.630408576862	2818.261683663217	1164.0146061494368	1856.3262486573972	phage	rI	0.9032154617165119	0	0	0
gene-b0503	16.947159814894647	15.116407459881358	73	231	4.969748912472104	7.213673900779311	3.860631213203359	5.407596221709161	1.847612228072538	2.4304459757890755	8.166837930062082	1.4588662450154188	host	selU	2.0414271390873573	0	0	1
gene-b1889	2.912793093185017	3.033392801313985	22	140	1.1294883891982055	4.455504468128398	1.7548323696378902	3.929743838136472	1.0264512378180766	2.1849463822750272	0.960804462360245	1.231931495790798	host	motB	2.468601535094448	0	0	1
gene-b1991	36.01271460665112	7.987934376793494	287	307	15.135144415255953	6.5468637082702985	10.528994217827345	5.206070896676522	2.2581927231997687	2.7741454067087425	10.088446854782571	1.8803164935754288	host	cobT	1.8622150902987349	0	0	1
gene-T4p169	1.5887962326463732	0.2527827334428321	24	15800	5.6474419459910274	948.2647128562248	10.178027743899763	1679.6464090387065	6113.954152939592	15449.854068904124	4747.33484852197	14163.224633857802	phage	20	1.264623574996366	0	0	0
gene-b1654	253.4129991070965	290.2451345390598	875	5782	113.40063427549984	28.521290506862737	69.14039536373288	7.926662784617156	20.118444261234306	4.492642561307079	34.588960644968815	2.4314437416923647	host	grxD	2.523509267015218	0	0	1
gene-b0388	41.043902676697975	33.973999374716634	306	804	21.00848403908662	4.940457335407679	14.74059190495828	3.0228798754895934	197.28392790863435	1.3011478456244543	11.52965354832294	1.1346737461231036	host	aroL	1.8786414181318827	0	0	1
gene-b2992	19.06555479175648	14.10527652611003	100	468	13.553860670378466	5.637577082121646	11.230927165682498	2.8549421046290604	1.847612228072538	1.5466474391385026	6.725631236521714	0.7456427474523252	host	hybE	2.372217931258511	0	0	1
gene-b4766	2.3831943489695595	2.0222618675426567	8	32	1.3553860670378466	1.757954143887395	0.350966473927578	0.9740390709910912	0.0	0.2945995122168576	0.0	0.3241924988923153	host	argL	2.101138286891318	0	0	1
gene-b3194	164.1756107067919	79.42433484773784	1056	2207	75.67572207627977	12.45722677823654	63.875898254819205	7.154149038658704	19.913154013670688	3.903443536873364	33.62815618260857	2.269347492246207	host	mlaE	2.0528671022251714	0	0	1
gene-b2336	0.7943981163231866	2.325601147674055	3	101	0.0	3.212812745725239	0.7019329478551561	3.896156283964365	0.2052902475636153	1.3011478456244543	0.4804022311801225	0.7780619973415567	host	yfcS	2.8061927028588785	0	0	1
gene-b2398	15.093564210140544	22.19432399628066	47	220	0.9035907113585644	2.5763121074211823	1.4038658957103125	1.9480781419821824	1.0264512378180766	0.3436994309196672	1.4412066935403671	0.4538694984492414	host	yfeC	2.287788043457567	0	0	1
gene-b3056	73.34942607384089	107.02820933969512	472	2529	51.956465903117454	29.33964847039652	29.832150283844136	65.56290574395207	7.801029407417382	4.050743292981792	19.2160892472049	2.4314437416923647	host	cca	2.4355515865881463	0	0	1
gene-T4p065	0.2647993721077288	0.0505565466885664	248	24781	1527.5200975516532	4843.6789288312575	1058.5148853655755	4834.290259545474	1691.3863496766269	3914.9574678091726	587.5319287332898	2407.096885025552	phage	55	1.7099978704957859	0	0	0
gene-b0828	270.8897576662066	147.01843777035114	595	2084	33.20695864242724	12.487536332441495	23.163787279220152	6.21369752183972	5.748126931781229	3.363344431142458	25.46131825254649	1.91273574346466	host	iaaA	2.142211146151158	0	0	1
gene-b0264	11.121573628524612	26.188291184677404	151	639	16.03873512661452	7.213673900779311	9.476094796044608	4.735845138267029	2.6687732183269994	2.700495528654528	5.284424542981348	1.6209624944615764	host	insB2	2.396987553273866	0	0	1
gene-b3432	312.9928578313355	152.4785448127163	2741	4826	273.56208786380535	33.85577204693483	98.97254564757702	18.775442782207584	20.939605251488764	10.11458325277878	49.481429811552616	5.446433981390897	host	glgB	2.0245010915560195	0	0	1
gene-b2638	4.50158932583139	6.572351069513634	24	99	1.5812837448774877	3.000645866290553	1.052899421782734	1.8809030336379693	0.615870742690846	0.981998374056192	0.4804022311801225	0.4862887483384729	host	yfjU	2.244857094550437	0	0	1
gene-b4732	3.442391837400475	2.831166614559719	23	120	4.969748912472104	0.7880484093288322	1.4038658957103125	0.3694630958931725	0.0	0.1963996748112384	0.0	0.1945154993353891	host	ykiD	2.504573750679895	0	0	1
