Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-T7p37	0.5141224290022631	0.3692375291178407	1.1921410485655413	0.2094253819877082	0.1758492919985113	2.02452773841446	1818.5418334486965	2128.9530217065067	5318.655387711848	5384.623153997463	3158.0668211359416	3433.26488577394	phage	gene-T7p37	1.1443735568372924	0	0	0
gene-T7p54	0.0734460612860375	0.2461583527452271	0.9603358446777972	0.2094253819877082	0.1172328613323409	2.249475264904956	62.31073186198213	104.29272217106316	1720.9926832718934	2031.161346948084	3332.187872488318	3651.291082913039	phage	gene-T7p54	1.477088418130293	0	0	0
gene-T7p30	0.2570612145011315	0.1846187645589203	0.9934508738046178	0.1256552291926249	0.2344657226646818	0.9447796112600816	1712.380705053031	2107.711811189701	2621.8231225692098	2180.070472648726	1149.2684309890824	1205.228718862913	phage	gene-T7p30	1.080583543315413	0	0	0
gene-T7p58	0.3305072757871691	0.4000073232109941	1.9206716893555944	0.5445059931680414	0.4103150146631932	3.55417091854983	231.4642045009819	243.122679762581	3370.473091471113	3409.582744368069	5973.233741940876	6559.589397865738	phage	gene-T7p58	1.4552929928495724	0	0	0
gene-T7p32	0.6977375822173572	0.4000073232109941	1.0265659029314385	0.3769656875778748	0.2344657226646818	2.249475264904956	1626.327141907267	2071.553109317582	6729.227672767945	6747.599503541926	3524.6374555619973	3836.617276051981	phage	gene-T7p32	1.2200271955296969	0	0	0
gene-T7p10	0.1468921225720751	0.0615395881863067	1.8544416311019527	0.4188507639754165	3.575602270636398	5.308761625175696	1214.0084522207328	1446.023781594436	1665.710144385926	1734.364905329913	1339.7201172400603	1373.8319807844885	phage	gene-T7p10	1.0128956463004593	0	0	0
gene-T7p28	0.4773993983592443	0.4615469113973009	0.8609907572973354	0.3350806111803331	0.2930821533308523	1.3046956536448744	2468.2320349412685	2953.695717681158	3652.144433974604	3637.053322239623	1829.68259673773	1856.2453651277344	phage	gene-T7p28	1.0720248771851413	0	0	0
gene-T7p25	0.4406763677162255	0.4000073232109941	1.3246011650728238	0.2931955347827915	0.2930821533308523	1.4396641695391716	2918.4370128246505	3543.2933488354174	4680.810739387274	4386.079193638024	2451.7234292318017	2423.725866719887	phage	gene-T7p25	1.065411167898592	0	0	0
gene-T7p09	0.1101690919290563	0.1846187645589203	0.2980352621413853	0.0837701527950832	2.2274243653144774	3.779118445040326	687.7468927847581	852.7940655884477	978.001767119302	983.1382128601914	613.224026950412	694.1586683490616	phage	gene-T7p09	1.02957000366101	0	0	0
gene-T7p13	0.0367230306430187	0.0	0.2318052038877441	0.0418850763975416	0.1172328613323409	0.3149265370866938	47.031254313328354	70.07978004094139	190.4591573884005	158.7735201453139	232.7115473050717	215.39606476453665	phage	gene-T7p13	1.1931105974086251	0	0	0
gene-T7p15	0.0	0.0307697940931533	0.3973803495218471	0.0837701527950832	0.2344657226646818	0.4498950529809911	117.12372752908584	184.8796048187908	217.95361178364263	216.26997063357985	132.29551569452192	132.13471004144893	phage	gene-T7p15	1.0572543104226448	0	0	0
gene-T7p14	0.0	0.0307697940931533	1.291486135946003	0.1675403055901665	0.2930821533308523	0.404905547682892	84.69033838305866	144.86181279170992	189.47149252177533	186.67678729956464	191.49406720195245	192.2744532926372	phage	gene-T7p14	1.0514490784358164	0	0	0
gene-T7p53	0.0734460612860375	0.1538489704657669	1.0265659029314385	0.0837701527950832	0.1758492919985113	1.3946746642410726	52.99536265016346	100.2390560419018	1572.896340568201	1771.503760908458	2395.304560260304	2561.552654288374	phage	gene-T7p53	1.4167156539703616	0	0	0
gene-T7p56	0.3305072757871691	0.0923093822794601	1.1259109903119002	0.4188507639754165	0.2344657226646818	1.7995802119239646	231.2370003738644	283.78905837032767	2176.3595740762	2105.046054342438	3062.775829201017	3031.090166708389	phage	gene-T7p56	1.3482761694861956	0	0	0
gene-T7p17	1.6525363789358458	0.8923240287014484	3.642653203950265	0.963356757143458	0.762013598660216	7.063352331801561	1615.3645427738466	2442.836497419728	17040.74251043054	16814.469486775208	14409.005615479911	12885.48957146625	phage	gene-T7p17	1.3018809840879266	0	0	0
gene-T7p18	1.285306072505658	0.6769354700493747	2.351167068004262	0.6701612223606663	0.7033971679940455	4.768887561598507	789.0231324473963	1224.9206162454595	11482.511658449474	11328.333460863054	11277.866968910816	12785.780075475375	phage	gene-T7p18	1.3323410552887305	0	0	0
gene-T7p08	0.2570612145011315	0.3076979409315339	0.7616456699168737	0.1256552291926249	4.337615869296614	7.243310352993958	1604.572346735764	1757.7993509204937	2253.1038035774823	2257.0992101449674	1644.0953549246333	1770.7464351009144	phage	gene-T7p08	1.0181957181888588	0	0	0
gene-T7p02	0.0734460612860375	0.1846187645589203	0.9603358446777972	0.837701527950833	217.6428070634909	232.4607738752781	1280.3520573390513	1382.1055740698198	603.4098462179109	602.8677720369097	962.6388082250112	1052.798808259542	phage	gene-T7p02	0.9575569605039124	0	0	0
gene-T7p21	0.3305072757871691	0.0923093822794601	1.0927959611850795	0.0837701527950832	0.1172328613323409	0.8997901059619823	1439.5085483848798	1777.7433882759674	1923.1703508345768	1926.229342297592	1051.2411890578492	1068.579602506917	phage	gene-T7p21	1.0563417453456807	0	0	0
gene-T7p46	0.0734460612860375	0.1538489704657669	1.3577161941996445	0.4188507639754165	0.1758492919985113	2.2944647702030547	342.9646298839089	410.2634416001617	3416.199305431356	3614.180503248392	3270.470233682699	3708.054835355088	phage	gene-T7p46	1.3123064896650103	0	0	0
gene-T7p34	0.7711836435033947	0.3076979409315339	1.0265659029314385	0.1256552291926249	0.0	1.7096012013277664	1141.3031315431238	1528.5239946551278	6360.268110970821	6003.918483316735	3361.374539115606	3545.810997980961	phage	gene-T7p34	1.2616200553901662	0	0	0
gene-T7p27	0.550845459645282	0.4000073232109941	0.7947606990436942	0.1675403055901665	0.1172328613323409	1.7995802119239646	3548.417256289777	3998.6335577918535	7490.797365871107	7280.787708445757	3513.7793206560123	3491.245565135562	phage	gene-T7p27	1.124061424539566	0	0	0
gene-T7p57	1.615813348292827	1.3846407341919027	9.768933592412075	2.890070271430373	3.048054394640864	19.75039282586551	1129.4885169330123	1241.6541500266376	17569.757167911037	17575.5605736896	34748.290191212625	36461.05404007372	phage	gene-T7p57	1.4841590988331357	0	0	0
gene-T7p22	1.285306072505658	1.4154105282850562	4.139378640852574	0.712046298758208	0.8206300293263864	4.453961024511813	11372.191373581863	12878.043281739136	15406.851190936974	14852.712604326289	6476.13911824648	6493.0902300671005	phage	gene-T7p22	1.0980088101258847	0	0	0
gene-T7p51	1.0282448580045265	1.230791763726136	12.616826097318643	4.230392716151706	3.341136547971716	15.926284875527086	818.2188627819987	1354.1514924431233	12445.72514621444	13979.22244126942	24600.624768395985	24281.853150445186	phage	gene-T7p51	1.445878584266688	0	0	0
gene-T7p20	0.6242915209313196	0.3076979409315339	1.953786718482415	0.837701527950833	0.1758492919985113	3.644149929146028	668.2073378526507	1069.4219835308302	8760.987771641205	8062.472192527513	6437.049832584933	5973.933503894146	phage	gene-T7p20	1.3253893054000376	0	0	0
gene-T7p03	0.1836151532150939	0.4307771173041475	4.106263611725754	1.3822075211188742	821.2748100637143	996.5625318581936	6038.744892593225	6244.526739992407	1368.5831814020037	1418.782883852965	1353.1842045234816	1354.675195727974	phage	gene-T7p03	1.282381852886423	0	0	0
gene-T7p40	0.6610145515743383	0.5230864995836078	1.5895213980873883	0.1675403055901665	0.4103150146631932	2.969307349674541	2357.867630193929	3026.5968493479954	7539.806898171752	8406.193283416353	4747.43717613441	5052.484291534393	phage	gene-T7p40	1.1642311240540038	0	0	0
gene-T7p23	0.0367230306430187	0.0923093822794601	0.2980352621413853	0.0418850763975416	0.0586164306661704	0.7198320847695858	1264.2205643137067	1538.5446573264146	1587.4977644072276	1516.483619269116	699.0901577869419	669.5845957150904	phage	gene-T7p23	1.096978396087682	0	0	0
gene-T7p29	1.4689212257207518	0.6769354700493747	5.265289631164475	1.1308970627336246	1.2895614746557502	4.948845582790903	9223.862749622074	10204.018097641076	16527.957589136753	16108.674029277758	7990.02371937854	8344.114586152793	phage	gene-T7p29	1.0922295715243189	0	0	0
gene-T7p01	0.1101690919290563	0.4000073232109941	3.675768233077086	2.9319553478279152	595.4257027069596	635.8366783780348	3376.6509361889257	3576.7279870687403	1402.4307233177	1812.3368518567208	2422.0155721290266	1887.492907965819	phage	gene-T7p01	0.9620683677927468	0	0	0
gene-T7p12	0.0367230306430187	0.0	0.1986901747609235	0.0837701527950832	0.1758492919985113	0.3149265370866938	40.328732563361264	63.62634356331652	169.37117780370028	149.4593309684725	212.9931743158029	196.90662672843368	phage	gene-T7p12	1.196968182315762	0	0	0
gene-T7p24	1.2118600112196205	1.323101146005596	3.9406884660916495	0.6701612223606663	0.762013598660216	3.6891394344441273	10318.929841296782	11721.613408411986	14150.781723395112	13610.89931483331	5859.397055586528	5908.6905187221655	phage	gene-T7p24	1.100290324865417	0	0	0
gene-T7p44	12.706168602484505	8.554002757896644	24.472006524720417	16.000099183860907	11.840518994566432	99.83171225648194	8204.057025055048	9240.769737365245	130039.2663518596	133686.32145294748	179566.57973788638	185016.3870986433	phage	gene-T7p44	1.3844600661721709	0	0	0
gene-T7p06	0.0367230306430187	0.0615395881863067	0.5629554951559501	0.1256552291926249	152.9888840387049	192.1051876228832	851.6746705000547	955.4653213078464	220.88991273847435	218.2349894472595	186.4993251451993	205.5428822866984	phage	gene-T7p06	1.233917057307485	0	0	0
gene-T7p11	0.0	0.0	0.2649202330145647	0.0837701527950832	0.1758492919985113	0.2249475264904955	10.110583656730007	14.366192761747817	39.26635185961278	36.31354767679952	45.039543590026014	55.97863830038805	phage	gene-T7p11	1.2060081429919574	0	0	0
