Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-EST35_0265	0.0	0.0	0.0	0.0	4.411870633148455	29.301063095843777	4.419248968448239	182.27838502809087	595.2525914814025	400.5610870046637	135.9363888863996	328.27206022087165	453.2833762909239	phage	gene-EST35_0265	1.2306491313473653	0	0	0
gene-EST35_0183	0.0	0.0	0.0	0.0	14.226031837499098	125.93537724526796	7.009843191331689	1047.6632457874557	2003.7300163519544	936.2413090714548	1932.4975342997227	1243.7111559914467	2167.89965037445	phage	gene-EST35_0183	1.1458614272973766	0	0	0
gene-EST35_0254	0.0	0.0	0.0	0.0	6.122595980695815	262.37770135823746	37.33503438861443	2353.3597734206764	3776.705467968239	1777.9266311318872	6501.027660650059	10664.025911885636	9204.658810882704	phage	gene-EST35_0254	1.3662825588650147	0	0	0
gene-EST35_0391	0.0	0.0	0.0	0.0	183.13765036375423	263.41359752829254	7.314618982259153	478.00683689766566	1303.7969284481896	956.1117701100028	142.32796897461134	264.752327711837	812.0839127348162	phage	gene-EST35_0391	1.212053548691715	0	0	0
gene-EST35_0224	0.0	0.0	0.0	0.0	2.791183461787798	87.75520412038061	20.419977992140137	483.8397452185645	1101.56712623378	87.56706623194665	4192.876537866883	6131.476474529889	4887.079341509266	phage	gene-EST35_0224	1.6198994837800302	0	0	0
gene-EST35_0132	0.0	0.0	0.0	0.0	53.75279118346178	225.38140957055592	7.924170564114083	2364.661033292418	2448.4202999970803	1367.4988324391168	1429.275914364951	927.5442906954526	1800.1193398955093	phage	gene-EST35_0132	1.1240218554507124	0	0	0
gene-EST35_0169	0.0	0.0	0.0	0.0	26.83137650363754	85.53542661311971	2.59059422288345	353.2555101844402	719.9811521286133	426.59824284827846	378.8823248166736	274.3844182972234	576.9179463386923	phage	gene-EST35_0169	1.1064801698417444	0	0	0
gene-EST35_0449	0.0	0.0	0.0	0.0	33.49420154145358	83.01967877155737	5.4859642366943655	164.48801464934925	320.6344768309635	206.7898324632356	71.42755480022161	125.73783115517922	266.66024634513434	phage	gene-EST35_0449	1.0822824145224226	0	0	0
gene-EST35_0321	0.0	0.0	0.0	0.0	158.55722826478427	141.32583462894348	5.638352132158098	1224.4732792647037	1458.2612085161486	467.2984285617185	2819.938777887716	2379.777191521886	3435.219064190418	phage	gene-EST35_0321	1.2673522521785	0	0	0
gene-EST35_0034	0.0	0.0	0.0	0.0	3827.702946049125	3498.665321777468	848.1910261511343	29240.442324020245	28742.33111086862	30184.18958119097	29820.41109588846	24342.375523452058	26825.5783007014	phage	gene-EST35_0034	0.9965653976129408	0	0	0
gene-EST35_0042	0.0	0.0	0.0	0.0	313.6930058344738	2144.157086846871	1397.5493892978895	855.4689166138363	1350.3514936951528	1382.4359376336115	1039.4554215622657	678.5417327245852	1159.301842090023	phage	gene-EST35_0042	0.8417799862553	0	0	0
gene-EST35_0297	0.0	0.0	0.0	0.0	39.16660664121587	495.60232478778187	22.248632737704927	96.89918948093312	653.3785226568017	1171.6720129626665	122.82376581883123	565.0392598805724	445.7351604353759	phage	gene-EST35_0297	1.2568798001968131	0	0	0
gene-EST35_0376	0.0	0.0	0.0	0.0	913.7974501188504	1850.9984707212827	227.8199037182799	2554.449287783666	3441.539508343425	2425.566623326222	1636.5739654733434	1590.466417065357	3126.653205681724	phage	gene-EST35_0376	0.8906884672136802	0	0	0
gene-EST35_0338	0.0	0.0	0.0	0.0	30.973132608225885	55.79040801582376	0.7619394773186619	126.35537650147263	454.2433880744157	303.94953505861923	44.93873835216895	101.52744130542422	285.791069289368	phage	gene-EST35_0338	1.311816477172021	0	0	0
gene-EST35_0174	0.0	0.0	0.0	0.0	318.19491464380894	415.6903345263897	13.714910591735912	3689.8978038006494	3073.9468139656697	2089.8243506059257	1082.351489989336	798.8127016556263	2402.6751918125283	phage	gene-EST35_0174	1.1745040388649963	0	0	0
gene-EST35_0176	0.0	0.0	0.0	0.0	301.53785204926885	242.5476889600401	11.429092159779929	9081.327876161524	4209.420733385099	2604.8118856601595	1693.9005085325616	999.2643165406944	3047.006514240425	phage	gene-EST35_0176	1.4748324817839165	0	0	0
gene-EST35_0026	0.0	0.0	0.0	0.0	49.61103507887344	309.43698451216835	49.22129023478556	118.77259568430404	370.28370970995024	402.7536896020207	40.91929108020076	87.46979558621163	199.5071535612938	phage	gene-EST35_0026	1.1278287482529927	0	0	0
gene-EST35_0079	0.0	0.0	0.0	0.0	2174.241878556508	8052.020929838161	4414.829719479791	429.5207864801935	753.3497422478239	1099.590202574554	247.5584164063031	298.7249715332674	266.1396797344069	phage	gene-EST35_0079	1.6644776550192424	0	0	0
gene-EST35_0202	0.0	0.0	0.0	0.0	1.4406108189872504	3.255673677315975	1.5238789546373237	2.843542806438218	4.978378364559651	4.522242857048888	25.36864261815989	126.90930163178028	14.315581795004771	phage	gene-EST35_0202	2.335573885021366	0	0	0
gene-EST35_0060	0.0	0.0	0.0	0.0	728.8590362313621	378.250087237256	17.067444291938024	591.019435615082	857.0883833039182	890.881842838631	93.3038907722452	399.2111057483796	726.8411302281969	phage	gene-EST35_0060	0.9623272781552829	0	0	0
gene-EST35_0191	0.0	0.0	0.0	0.0	58.07462364042354	92.04677396775166	5.028800550303168	514.3166911952613	356.2904299825393	330.8089168762429	416.2434166725091	324.4973220184905	500.0042296037122	phage	gene-EST35_0191	1.0033483237374925	0	0	0
gene-EST35_0398	0.0	0.0	0.0	0.0	478.46286825614055	99.88998782674015	43.73532599809119	495.0680937362949	80.1922568993933	93.18561038767406	369.1302232387836	130.0332229027164	133.00476904086253	phage	gene-EST35_0398	1.1673533982882345	0	0	0
gene-EST35_0458	0.0	0.0	0.0	0.0	92.46920694374414	104.1815576741112	2.2858184319559856	220.4839345299788	623.3737017028341	552.3988168716385	30.70594145470781	156.0659001605175	387.1714167285382	phage	gene-EST35_0458	1.2604610954956488	0	0	0
gene-EST35_0164	0.0	0.0	0.0	0.0	1.8007635237340631	5.475451184576867	1.219103163709859	10.499234977618038	7.131190630315175	5.892619480397037	29.51987504658605	131.98567369705148	10.151048909185205	phage	gene-EST35_0164	2.199255263633525	0	0	0
gene-EST35_0393	0.0	0.0	0.0	0.0	462.5261110710941	850.1747852809217	415.2570151386707	819.8152645023417	816.0503994879535	466.887315574714	716.9112511313756	1390.4052923391555	780.5896327858057	phage	gene-EST35_0393	0.8048689376352899	0	0	0
gene-EST35_0358	0.0	0.0	0.0	0.0	2010.0122451919613	1691.322475365649	104.0809326017292	1930.7655655715505	1257.6460155010557	1809.0341804818904	411.5650436182511	286.2292864495229	750.0063444055683	phage	gene-EST35_0358	1.0087434379449085	0	0	0
gene-EST35_0354	0.0	0.0	0.0	0.0	0.0	3.9955995130696063	0.9143273727823942	0.0	4.171073764901329	4.111129870044444	0.1317851564579734	1.301633862890054	1.0411332214548925	phage	gene-EST35_0354	1.3618311010758557	0	0	0
gene-EST35_0190	0.0	0.0	0.0	0.0	61.85622704026507	164.1155503701553	11.58148005524366	384.0970129311932	578.5682964217973	501.9689571324266	460.5891218206172	490.8461296958394	722.025889078968	phage	gene-EST35_0190	0.992243496110259	0	0	0
gene-EST35_0136	0.0	0.0	0.0	0.0	3.331412518908017	4.735525348823237	0.9143273727823942	6.124553736943855	4.305624531511049	6.440770129736295	16.077789087872763	130.81420322045045	5.205666107274463	phage	gene-EST35_0136	2.489292495486972	0	0	0
gene-EST35_0390	0.0	0.0	0.0	0.0	507.18504645969887	528.4550318952431	11.733867950707392	905.631928173567	1394.4841451431412	1214.290725948794	212.17410189733727	312.001636934746	921.5330426402618	phage	gene-EST35_0390	1.0380328369447336	0	0	0
gene-EST35_0072	0.0	0.0	0.0	0.0	1635.9936613123964	2327.8066792809223	1822.7116176417028	1591.5090353572675	1023.9313338999714	1261.568719454305	510.07444807058624	421.0785546449325	737.2524624427458	phage	gene-EST35_0072	0.8825288074140545	0	0	0
gene-EST35_0327	0.0	0.0	0.0	0.0	30.25282719873226	70.44093956374564	3.2001458047383795	2547.814354568644	2593.6005771689684	1421.491671399034	4525.304595032121	2749.180881810083	4143.840363043154	phage	gene-EST35_0327	1.184390301747434	0	0	0
gene-EST35_0341	0.0	0.0	0.0	0.0	9.814161204350643	17.906205225237866	0.7619394773186619	28.435428064382183	35.65595315157588	31.5186623370074	56.99708016807352	24.210389849755007	37.74107927773986	phage	gene-EST35_0341	0.9621511085767476	0	0	0
gene-EST35_0092	0.0	0.0	0.0	0.0	11.344810199524598	35.36845494902355	21.029529573995067	16.623788714561893	55.56946660981448	46.59280519383703	13.969226584545186	32.93133673111837	41.51518720551384	phage	gene-EST35_0092	0.8841068732587047	0	0	0
gene-EST35_0374	0.0	0.0	0.0	0.0	735.5218612691781	625.6812867132702	6.857455295867957	1909.985829678348	1898.9149691629823	1451.0918064633538	261.32996525616136	581.3096831666982	1266.1481389418311	phage	gene-EST35_0374	1.046438340577898	0	0	0
gene-EST35_0148	0.0	0.0	0.0	0.0	11.795001080458114	18.646131060991493	4.419248968448239	18.373661210831564	17.49159965926364	16.992670129517034	201.1700413330965	666.0460476408407	44.11802025915107	phage	gene-EST35_0148	2.3128250518787645	0	0	0
gene-EST35_0385	0.0	0.0	0.0	0.0	4214.867103651948	5768.313830368154	834.6285034548622	5754.091147212763	5935.303416687982	5045.863764830216	2488.9603574435155	1722.0616006035416	4547.539769662289	phage	gene-EST35_0385	0.8538654542668993	0	0	0
gene-EST35_0300	0.0	0.0	0.0	0.0	100.12245191961392	72.66071707100654	21.486693260386264	180.6743352398437	195.9059161837528	136.48951168547555	264.42691643292375	453.8797279897619	395.3703408474954	phage	gene-EST35_0300	1.052513346468451	0	0	0
gene-EST35_0311	0.0	0.0	0.0	0.0	60.14550169271771	150.0569594908363	31.239518570065137	1777.2142540238865	4003.9617127720567	516.9060623269214	10074.645748320923	11840.312433779378	11074.664218268374	phage	gene-EST35_0311	1.4809820969690837	0	0	0
gene-EST35_0199	0.0	0.0	0.0	0.0	2.7011452856010947	2.663733008713071	1.676266850101056	4.8121493647416	3.901972231681889	4.111129870044444	23.12829495837434	60.1354844655205	13.014165268186158	phage	gene-EST35_0199	1.7982304999550829	0	0	0
gene-EST35_0412	0.0	0.0	0.0	0.0	148.11279982712668	596.2322384502756	63.85052819930386	466.1951975478453	1600.885021122452	863.6113480340028	826.5565013044095	2107.735714177865	1580.5703718212087	phage	gene-EST35_0412	1.0956810232041612	0	0	0
gene-EST35_0161	0.0	0.0	0.0	0.0	0.7203054094936252	2.219777507260892	0.6095515818549295	14.144802678179856	5.112929131169371	2.877790909031111	3.8876621155102167	18.09271069417176	3.383682969728401	phage	gene-EST35_0161	1.40152275643755	0	0	0
gene-EST35_0267	0.0	0.0	0.0	0.0	74.37153353021681	97.81819548663	6.400291609476759	5843.042999106471	5852.6892459896135	4258.582394716705	2249.37494300292	1591.117233996802	3335.009991625385	phage	gene-EST35_0267	1.2323618362343716	0	0	0
gene-EST35_0160	0.0	0.0	0.0	0.0	0.3601527047468126	0.5919406686029046	0.3047757909274647	5.614174258865201	6.054784497437413	3.288903896035555	1.3837441428087212	13.667155560345568	3.7741079277739855	phage	gene-EST35_0160	1.4111571118667776	0	0	0
gene-EST35_0405	0.0	0.0	0.0	0.0	1696.8594684146076	1813.1142679306968	370.1501980814059	2601.25837705888	1852.3604039160195	1487.1327116574105	1331.8866837425087	1587.602822566999	1536.4523515620576	phage	gene-EST35_0405	0.7861086447430237	0	0	0
gene-EST35_0182	0.0	0.0	0.0	0.0	93.729741410358	298.3380969758639	18.134159560184152	2632.683170637723	3821.779974782495	1362.7025142573984	2128.989202578561	2553.545312217708	4420.521516644792	phage	gene-EST35_0182	1.1580407958511854	0	0	0
gene-EST35_0156	0.0	0.0	0.0	0.0	176.9250162068717	364.9314221936907	22.40102063316866	5123.699580431614	3900.088520949352	1969.5052830759585	1536.1536762523674	1188.7822069774863	2251.580733048887	phage	gene-EST35_0156	1.2587763311689033	0	0	0
gene-EST35_0280	0.0	0.0	0.0	0.0	1691.9974069005257	1219.101806987682	44.34487757994612	2847.18837413878	2620.5107304909125	1804.100824637837	2308.414693096092	3336.7384075186537	3998.0817120394695	phage	gene-EST35_0280	0.9009747431988442	0	0	0
gene-EST35_0243	0.0	0.0	0.0	0.0	4.411870633148455	47.20726832108164	11.733867950707392	857.3646118181284	1349.6787398621043	300.6606311625837	18941.74410801744	26144.357443237048	10044.202612333394	phage	gene-EST35_0243	1.863878023119996	0	0	0
gene-EST35_0353	0.0	0.0	0.0	0.0	61.31599798314485	111.87678636594896	14.172074278127113	266.78264432711387	278.6546376487307	97.43377792005332	3098.4667060616425	3255.9069446331814	1014.1938993497472	phage	gene-EST35_0353	1.7718790978611068	0	0	0
gene-EST35_0127	0.0	0.0	0.0	0.0	1.080458114240438	1.7758220058087135	0.7619394773186619	2.6248087444045094	2.4219137989749653	1.0963012986785183	8.170679700394354	38.65852572783461	1.6918414848642005	phage	gene-EST35_0127	2.2490354901283607	0	0	0
gene-EST35_0192	0.0	0.0	0.0	0.0	36.9156522365483	237.96014877836765	20.11520220121267	1224.25454520267	2663.028772739584	743.2922805040355	3246.066081294573	4449.114706744494	6963.359268395685	phage	gene-EST35_0192	1.408362327974116	0	0	0
gene-EST35_0103	0.0	0.0	0.0	0.0	125.60325578045092	635.7442780795195	810.3988280761288	15.165561634337164	347.67918091951725	420.4315480432118	13.112623067568355	224.9223315074013	186.6231299457895	phage	gene-EST35_0103	1.20694042867471	0	0	0
gene-EST35_0057	0.0	0.0	0.0	0.0	5.402290571202189	391.5687522808214	40.68756808881654	1.2394930181910182	820.7596763192938	1008.0490441348976	0.922496095205814	325.40846572251354	582.3838957513306	phage	gene-EST35_0057	1.3965663852374055	0	0	0
gene-EST35_0259	0.0	0.0	0.0	0.0	18.63790247064756	30.484944433049588	3.6573094911295767	3330.226094463221	3873.312918394018	1123.708831145481	12315.718226466992	12521.457434229742	5150.22576323199	phage	gene-EST35_0259	1.4832172663675864	0	0	0
gene-EST35_0397	0.0	0.0	0.0	0.0	331.8807174241878	188.9770584514773	102.40466575162814	351.8701944582267	123.38305298111352	117.85238960794072	251.1825082088974	212.81713658252383	204.32239471052267	phage	gene-EST35_0397	0.8254316810225331	0	0	0
gene-EST35_0414	0.0	0.0	0.0	0.0	796.207592019016	254.38650233209825	25.14400275151584	1674.4092448680433	757.9244683125544	653.1214986877274	955.3764917420784	912.705664658506	635.2214067401663	phage	gene-EST35_0414	0.9733135020700447	0	0	0
gene-EST35_0141	0.0	0.0	0.0	0.0	1.8007635237340631	10.35896170055083	0.9143273727823942	8.020248941236	8.207596763192937	4.933355844053333	69.64845518803897	174.93959117242326	13.14430692086802	phage	gene-EST35_0141	2.1151910282316315	0	0	0
gene-EST35_0251	0.0	0.0	0.0	0.0	97.061153929266	303.3695926589886	11.276704264316196	5038.393296238467	3957.1380459918737	2977.8284025355256	3919.158767903673	4439.222289386529	3562.7578838186423	phage	gene-EST35_0251	1.0730501122914615	0	0	0
gene-EST35_0454	0.0	0.0	0.0	0.0	1.71072534754736	359.4559710091138	10.209988996070068	3.6455677005618186	483.7100059619444	467.4354662240533	0.461248047602907	111.0293685045216	280.4552615294117	phage	gene-EST35_0454	1.4010298816657072	0	0	0
gene-EST35_0181	0.0	0.0	0.0	0.0	75.45199164445725	173.88257140210322	8.076558459577816	1677.76316715256	1909.275378191931	666.9623025835436	904.4415287710718	1065.6476435480872	1965.3992388014733	phage	gene-EST35_0181	1.1508309217730444	0	0	0
gene-EST35_0342	0.0	0.0	0.0	0.0	11.97507743283152	38.92009896064098	2.7429821183471828	31.2789708708204	60.14419267454497	22.88528960991407	1030.8893863924973	327.3609165168486	184.80114680824343	phage	gene-EST35_0342	2.092095962289739	0	0	0
gene-EST35_0220	0.0	0.0	0.0	0.0	2.4310307570409853	38.77211379349025	6.247903714013027	385.55524001141794	676.2521529804542	40.97426103810962	4649.4462124155325	4254.129954083564	2229.4566520929707	phage	gene-EST35_0220	1.703724264899488	0	0	0
gene-EST35_0017	0.0	0.0	0.0	0.0	16.026795361233162	302.3336964889335	19.505650619357745	52.56908624210142	280.4037976146571	269.2790064879111	49.55121882819802	127.29979179064728	209.39791916511527	phage	gene-EST35_0017	1.1310663053994432	0	0	0
gene-EST35_0351	0.0	0.0	0.1484493133180114	0.0	17.557444356407114	66.7413103849775	6.095515818549295	1986.615662744157	3248.055505958648	435.7797662247111	1628.600963507636	1870.447860973008	4452.406221551848	phage	gene-EST35_0351	1.3459370710317116	0	0	0
gene-EST35_0001	0.0	0.0	0.0	0.0	17.017215299286896	207.6231895124688	55.012030262407386	101.8571615536972	201.2879468481416	190.61938830772732	71.88880284782452	184.18119159894263	265.2286881656339	phage	gene-EST35_0001	0.940851138815586	0	0	0
gene-EST35_0108	0.0	0.0	0.0	0.0	0.7203054094936252	22.49374540691037	0.7619394773186619	20.63391318517989	120.82658841552882	111.82273246520889	10.67459767309585	49.85257694868907	102.55162231330692	phage	gene-EST35_0108	1.3263044402529458	0	0	0
gene-EST35_0244	0.0	0.0	0.0	0.0	2.5210689332276885	23.97359707841764	3.809697386593309	540.2002218692503	501.3361563878178	112.78199610155258	8382.392554244088	9915.456277337566	3711.900217792056	phage	gene-EST35_0244	1.8493413891534232	0	0	0
gene-EST35_0066	0.0	0.0	0.0	0.0	1559.641287906072	3724.342701682325	3251.652913405121	1627.3814215307957	1907.9298705258336	1289.5244025706072	491.163278118867	559.4422342701453	600.4735854741093	phage	gene-EST35_0066	1.0305123051346592	0	0	0
gene-EST35_0256	0.0	0.0	0.0	0.0	1.080458114240438	17.166279389484234	2.59059422288345	1421.406846449053	1779.83754071338	761.2442142698962	4462.508967979897	4735.213829807728	3739.099823202565	phage	gene-EST35_0256	1.3487691250783214	0	0	0
gene-EST35_0105	0.0	0.0	0.0	0.0	623.4243319167326	4484.098549834153	4394.1049656967225	295.6555405155635	672.2156299821626	985.8489428366576	368.0100494088909	554.4960255911631	540.8687085458167	phage	gene-EST35_0105	1.508472421703495	0	0	0
gene-EST35_0107	0.0	0.0	0.0	0.0	0.9904199380537348	20.865908568252387	1.981042641028521	30.11238920664062	99.02936422475412	83.04482337489777	28.7950566860672	64.30071282676867	134.82675217840858	phage	gene-EST35_0107	1.2197731700751278	0	0	0
gene-EST35_0420	0.0	0.0	0.0	0.0	841.4967946409276	521.3517438720082	10.667152682461266	1891.1747003434489	1308.37165451292	1205.383277897031	249.2716234402568	338.55496773770307	569.1094471777807	phage	gene-EST35_0420	1.1055253859152454	0	0	0
gene-EST35_0124	0.0	0.0	0.0	0.0	6.212634156882518	18.498145893840768	4.876412654839436	324.2367912879681	153.7915262349103	152.24884285397923	73.07486925594628	170.2537092660191	147.19020918318543	phage	gene-EST35_0124	1.206243384559605	0	0	0
gene-EST35_0274	0.0	0.0	0.0	0.0	61.58611251170496	222.7176765618429	19.96281430574894	190.51736803136063	1920.308541053928	575.4211441438873	779.7068781835999	1826.452636407324	2826.156129639306	phage	gene-EST35_0274	1.3925457947555513	0	0	0
gene-EST35_0123	0.0	0.0	0.0	0.0	9.904199380537348	30.484944433049588	3.809697386593309	873.4780210546118	720.115702895223	537.4617116771436	459.7325183036404	559.8327244290123	851.6469751501021	phage	gene-EST35_0123	1.1136096813795386	0	0	0
gene-EST35_0347	0.0	0.0	0.0	0.0	15.036375423179429	282.2077137564348	36.7254828067595	367.1815788005864	793.9840737639595	89.21151817996443	6355.602740498685	7602.583066368228	3673.118005292861	phage	gene-EST35_0347	1.7211054626136708	0	0	0
gene-EST35_0150	0.0	0.0	0.0	0.0	2.4310307570409853	2.663733008713071	0.9143273727823942	4.374681240674183	2.691015332194406	2.055564935022222	59.10564267140109	170.2537092660191	3.2535413170465395	phage	gene-EST35_0150	2.4271580184702004	0	0	0
gene-EST35_0211	0.0	0.0	0.0	0.0	2.7011452856010947	30.78091476735104	4.114473177520774	316.1436309927209	882.1148258933263	238.8566454495822	10057.711355716076	18116.27026709006	10638.429398478776	phage	gene-EST35_0211	1.831111739228228	0	0	0
gene-EST35_0018	0.0	0.0	0.0	0.0	17.1072534754736	381.2097905802706	24.686839065124644	61.17262601542731	437.28999148159096	366.4387090832948	46.71783796435159	157.88818756856355	307.65486693992074	phage	gene-EST35_0018	1.181457502581022	0	0	0
gene-EST35_0090	0.0	0.0	0.0	0.0	1912.050709500828	5553.883323166752	6392.976990494501	1115.2520709558714	842.0186974436295	965.70440647344	359.44401423912257	268.26673914164013	388.6029749080387	phage	gene-EST35_0090	1.4919798806402316	0	0	0
gene-EST35_0453	0.0	0.0	0.0	0.0	7.022977742562846	986.4691242267404	40.23040440242534	14.363536740213563	1236.790646676549	1153.0348908851315	2.899273442075416	245.74847331364225	596.8296191990172	phage	gene-EST35_0453	1.4183964198685373	0	0	0
gene-EST35_0139	0.0	0.0	0.0	0.0	3.241374342721313	24.861508081322	3.809697386593309	421.7921829550024	814.8394425884661	87.84114155661628	5519.162352459928	5166.184801810625	5511.7592743822015	phage	gene-EST35_0139	1.6519154975075137	0	0	0
gene-EST35_0179	0.0	0.0	0.0	0.0	2.340992580854282	72.80870223815727	3.5049215956658446	1172.9978633327707	3567.3444751235143	1965.3941532059137	332.62573489992496	948.8910860468494	2889.925539453418	phage	gene-EST35_0179	1.4001042174224	0	0	0
gene-EST35_0121	0.0	0.0	0.0	0.0	78.51328963480515	334.00252225918894	10.819540577924998	2329.226115242957	1509.6596013610615	1172.3572012743407	1472.8968011525403	982.7335664819908	1635.7504325583182	phage	gene-EST35_0121	1.072370660575622	0	0	0
gene-EST35_0389	0.0	0.0	0.0	0.0	200.06482748685443	450.4668488068104	21.79146905131373	377.3162570081482	775.6851695050375	511.69863115819845	141.3395803011765	199.01981763588927	594.6172111034256	phage	gene-EST35_0389	1.00930229551239	0	0	0
gene-EST35_0253	0.0	0.0	0.0	0.0	29.352445436865228	572.850582040461	84.57528198237146	3872.249100182753	4542.299329977547	2221.380506447348	19049.61025857829	21016.57084038168	15913.46100663267	phage	gene-EST35_0253	1.4674238242619926	0	0	0
gene-EST35_0053	0.0	0.0	0.0	0.0	0.0900381761867031	2946.384677970957	1833.0739945332368	0.0729113540112363	2741.3373189064414	2673.330716827567	0.0	1123.1798602878278	1636.661424127091	phage	gene-EST35_0053	1.1721300755819166	0	0	0
gene-EST35_0167	0.0	0.0	0.0	0.0	7.833321328243175	25.897404251377075	7.467006877722886	25.30023984189902	18.02980272570252	22.474176622909628	48.03568952893132	372.6577749454225	12.753881962822437	phage	gene-EST35_0167	2.3219319287241698	0	0	0
gene-EST35_0275	0.0	0.0	0.0	0.0	125.873370309011	254.23851716494752	17.067444291938024	578.4786827251494	2412.091593012456	926.7857103703524	2492.716234402568	3147.8713340133068	4505.373874193366	phage	gene-EST35_0275	1.305840365692985	0	0	0
gene-EST35_0293	0.0	0.0	0.0	0.0	3.871641576028236	56.97428935302957	2.438206327419718	3597.88367503847	4291.765802550248	830.7223090736474	9618.141966350506	8758.824426773463	8173.15607172627	phage	gene-EST35_0293	1.3384589213017533	0	0	0
gene-EST35_0365	0.0	0.0	0.0	0.0	335.9324353525895	167.519209214622	9.60043741421514	1408.2828027270305	1582.5861168635302	1361.1950999717153	1256.307896513861	1755.773917652394	2393.0447095140707	phage	gene-EST35_0365	1.0388123503543232	0	0	0
gene-EST35_0102	0.0	0.0	0.0	0.0	676.0066268097673	2525.07090709284	2098.9908721174497	447.3111568589352	491.64850119191794	851.8261090732088	109.90882048594986	114.28345316174676	194.3014874540193	phage	gene-EST35_0102	1.3691468253331158	0	0	0
gene-EST35_0287	0.0	0.0	0.0	0.0	35.11488871281423	110.54491986159243	12.038643741634855	917.9539470014658	1875.503135772892	622.6991376493985	2174.323296400104	3236.9030902349864	3225.1704367618936	phage	gene-EST35_0287	1.2837416780610045	0	0	0
gene-EST35_0188	0.0	0.0	0.0	0.0	33.13404883670676	89.9749816276415	7.771782668650351	1491.110100883795	2008.304742416685	738.0848493353125	823.1300872365022	889.666745285352	1613.6263516024017	phage	gene-EST35_0188	1.1787990596698608	0	0	0
gene-EST35_0452	0.0	0.0	0.1484493133180114	0.0	239.7716631851905	904.1893712909368	58.974115544464425	503.3799880935759	963.7871412254264	850.8668454368651	80.52073059582177	220.88726653244217	487.901055904299	phage	gene-EST35_0452	1.0741052632014527	0	0	0
gene-EST35_0126	0.0	0.0	0.0	0.0	4.321832456961752	4.587540181672511	1.676266850101056	7.728603525191056	6.458436797266574	4.796318181718518	22.074013706710552	133.28730755994155	6.897507592138664	phage	gene-EST35_0126	2.3503516602780525	0	0	0
gene-EST35_0040	0.0	0.0	0.0	0.0	2.6111071094143914	27.82121142433652	5.028800550303168	5.0308834267753095	35.25230085174672	36.45201818106074	0.7907109387478407	9.501927199097397	16.918414848642005	phage	gene-EST35_0040	1.2363417918128865	0	0	0
gene-EST35_0229	0.0	0.0	0.0	0.0	3.6915652236548295	49.72301616264399	8.99088583236021	2371.2230551534294	2626.43096422174	450.9909467438755	2046.9529426834729	1787.5337839069114	2795.4426996063867	phage	gene-EST35_0229	1.20952050194509	0	0	0
gene-EST35_0368	0.0	0.0	0.0	0.0	1685.3345818627097	1118.9158488266405	75.88917194093872	3624.787964668616	1993.3696073230064	1586.7590921748206	1134.6701971031514	1090.5088503292873	2003.9211679953048	phage	gene-EST35_0368	0.9578244951465956	0	0	0
gene-EST35_0230	0.0	0.0	0.0	0.0	0.9904199380537348	15.834412885127698	2.133430536492253	878.800549897432	786.7183323670346	163.62296882776886	1004.2028922097576	511.1516179569242	1085.901949977453	phage	gene-EST35_0230	1.2407404097130277	0	0	0
gene-EST35_0312	0.0	0.0	0.0	0.0	3.6015270474681262	83.1676639387081	10.819540577924998	773.8811114752629	1588.506350594358	220.76767402138665	3986.566875431926	5149.523888365632	5112.744967259614	phage	gene-EST35_0312	1.50114614639641	0	0	0
gene-EST35_0273	0.0	0.0	0.0	0.0	832.7630915508175	905.0772822938412	32.76339752470246	2119.241415690596	991.3700483804192	1090.9568298474603	1301.5760977571747	719.0225458604659	489.8531806945269	phage	gene-EST35_0273	0.9593340932102316	0	0	0
gene-EST35_0215	0.0	0.0	0.0	0.0	3.781603399841533	11.690828204907366	2.7429821183471828	264.88694912282176	147.198538671034	65.6410402583763	9892.057414048402	8799.956056840789	3139.6673709499105	phage	gene-EST35_0215	1.957208234969168	0	0	0
gene-EST35_0122	0.0	0.0	0.0	0.0	91.56882518187712	669.1889258555836	15.238789546373235	5294.968351004008	3989.0265776783776	3688.094606416871	3756.140529365159	2317.949583034608	3936.264427015585	phage	gene-EST35_0122	1.068395467488409	0	0	0
gene-EST35_0260	0.0	0.0	0.0	0.0	2484.15328099114	1926.470905968153	33.52533700202112	9033.93549605422	3904.3941454808632	4511.279844062103	7268.478519283068	3873.662375960801	2832.0125040099897	phage	gene-EST35_0260	1.0250668649757366	0	0	0
gene-EST35_0216	0.0	0.0	0.0	0.0	0.2701145285601095	3.9955995130696063	0.6095515818549295	10.86379174767422	21.528122657555247	5.892619480397037	704.2598761114101	993.0164739988222	336.4161721826122	phage	gene-EST35_0216	1.9518799652235383	0	0	0
gene-EST35_0349	0.0	0.0	0.0	0.0	5.582366923575596	52.0907788370556	5.79074002762183	238.128482200698	469.4476247013141	55.22617792093036	364.9130982321285	615.2823269881286	982.3091944426913	phage	gene-EST35_0349	1.3932745620577085	0	0	0
gene-EST35_0388	0.0	0.0	0.0	0.0	236.5302888424692	751.0247232899352	56.99307290343591	397.6585247772832	975.3585071538624	669.5660181679051	281.4272016160023	273.21294782062233	751.3077609323868	phage	gene-EST35_0388	0.976214724962422	0	0	0
